person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
24,female,Associate,103227.0,3,MORTGAGE,7750.0,MEDICAL,11.12,0.08,4,607,Yes,0
40,male,Bachelor,103074.0,15,RENT,18000.0,HOMEIMPROVEMENT,11.48,0.17,13,713,Yes,0
22,female,Master,73193.0,0,RENT,15000.0,EDUCATION,11.71,0.2,4,678,Yes,0
26,male,High School,69569.0,2,RENT,4000.0,VENTURE,9.88,0.06,4,649,Yes,0
22,male,Associate,27358.0,0,MORTGAGE,6500.0,VENTURE,11.01,0.24,4,496,Yes,0
25,female,High School,64871.0,2,RENT,3000.0,DEBTCONSOLIDATION,13.99,0.05,4,583,No,0
22,male,Bachelor,34921.0,0,RENT,7125.0,DEBTCONSOLIDATION,11.01,0.2,4,656,No,0
33,female,High School,178617.0,8,MORTGAGE,8000.0,VENTURE,13.98,0.04,5,582,Yes,0
23,male,Associate,72835.0,3,OWN,16000.0,EDUCATION,14.27,0.22,4,640,Yes,0
23,female,Associate,115216.0,1,OWN,4325.0,VENTURE,7.74,0.04,2,601,No,0
25,male,Bachelor,101581.0,1,RENT,6300.0,VENTURE,7.88,0.06,3,576,Yes,0
28,male,Bachelor,64231.0,6,RENT,8500.0,MEDICAL,5.79,0.13,9,573,Yes,0
26,female,Master,58711.0,2,RENT,10000.0,EDUCATION,8.94,0.17,4,689,Yes,0
28,female,Associate,65814.0,2,RENT,8000.0,DEBTCONSOLIDATION,15.23,0.12,9,689,Yes,0
21,female,Bachelor,29507.0,0,RENT,6400.0,EDUCATION,10.95,0.22,3,655,Yes,0
23,female,Master,37179.0,3,MORTGAGE,8000.0,VENTURE,7.88,0.22,2,547,Yes,0
22,male,Associate,37039.0,0,RENT,3000.0,MEDICAL,11.01,0.08,4,628,Yes,0
38,male,High School,29770.0,15,RENT,7200.0,MEDICAL,10.65,0.24,14,490,Yes,0
25,female,Bachelor,31125.0,4,RENT,9250.0,VENTURE,10.75,0.3,3,671,No,1
26,male,Bachelor,31074.0,5,RENT,6500.0,MEDICAL,14.09,0.21,2,703,No,1
28,female,Associate,52302.0,6,RENT,14000.0,PERSONAL,11.14,0.27,5,632,No,1
28,male,High School,63073.0,5,RENT,12221.0,PERSONAL,10.95,0.19,6,563,Yes,0
30,male,Associate,87382.0,7,MORTGAGE,9000.0,MEDICAL,15.2,0.1,10,642,No,0
29,female,Master,39660.0,8,MORTGAGE,10625.0,MEDICAL,11.01,0.27,5,690,Yes,0
24,male,Master,44334.0,0,RENT,8000.0,VENTURE,11.48,0.18,4,640,Yes,0
32,male,Bachelor,96874.0,9,RENT,14000.0,HOMEIMPROVEMENT,5.42,0.14,9,610,Yes,0
29,female,Master,77574.0,4,RENT,12930.0,HOMEIMPROVEMENT,12.18,0.17,8,723,Yes,0
23,female,Bachelor,26468.0,0,RENT,4200.0,PERSONAL,15.23,0.16,4,567,Yes,0
25,male,Associate,361124.0,1,MORTGAGE,24223.0,MEDICAL,18.68,0.07,3,601,Yes,0
24,male,High School,54991.0,1,RENT,10000.0,EDUCATION,7.51,0.18,2,704,Yes,0
34,male,Master,97284.0,14,MORTGAGE,11000.0,HOMEIMPROVEMENT,10.99,0.11,6,643,Yes,0
25,male,Master,83730.0,4,RENT,1025.0,DEBTCONSOLIDATION,8.41,0.01,4,589,Yes,0
27,female,Bachelor,211281.0,4,MORTGAGE,11500.0,HOMEIMPROVEMENT,7.51,0.05,7,727,No,0
28,male,Bachelor,158128.0,5,MORTGAGE,10000.0,MEDICAL,13.35,0.06,7,680,No,0
22,male,Bachelor,107908.0,0,RENT,17000.0,DEBTCONSOLIDATION,9.63,0.16,4,683,No,0
25,male,Associate,52990.0,4,MORTGAGE,9000.0,HOMEIMPROVEMENT,9.63,0.17,4,662,Yes,0
22,female,Associate,38500.0,2,RENT,10600.0,MEDICAL,12.99,0.28,2,605,No,1
28,male,Associate,91594.0,3,MORTGAGE,3500.0,EDUCATION,14.91,0.04,9,671,Yes,0
24,male,High School,193075.0,1,MORTGAGE,35000.0,VENTURE,15.1,0.18,3,642,No,0
25,female,Associate,62188.0,6,OWN,12000.0,EDUCATION,9.79,0.19,4,625,Yes,0
26,female,Bachelor,145123.0,7,RENT,4800.0,MEDICAL,12.9,0.03,7,582,Yes,0
27,male,Bachelor,94584.0,2,RENT,17200.0,DEBTCONSOLIDATION,17.49,0.18,7,686,No,1
30,female,Master,133139.0,6,MORTGAGE,12000.0,PERSONAL,13.61,0.09,10,713,No,0
30,female,Bachelor,88201.0,5,RENT,5000.0,PERSONAL,13.85,0.06,6,639,Yes,0
33,male,Bachelor,46079.0,12,RENT,4400.0,PERSONAL,11.71,0.1,10,657,Yes,0
25,female,Master,76232.0,5,MORTGAGE,2000.0,HOMEIMPROVEMENT,10.99,0.03,4,688,Yes,0
22,male,Associate,25537.0,0,MORTGAGE,6000.0,EDUCATION,15.99,0.23,4,623,No,0
27,male,Bachelor,61181.0,3,RENT,6600.0,VENTURE,10.05,0.11,6,604,Yes,0
27,female,Master,109044.0,7,MORTGAGE,10000.0,PERSONAL,8.94,0.09,7,663,Yes,0
23,male,Associate,36861.0,0,MORTGAGE,1200.0,VENTURE,9.67,0.03,2,606,No,0
21,female,High School,94805.0,0,RENT,9600.0,DEBTCONSOLIDATION,11.01,0.1,3,635,Yes,0
25,male,Master,58823.0,3,OWN,7500.0,VENTURE,7.05,0.13,3,661,Yes,0
32,male,Bachelor,181108.0,10,RENT,25000.0,DEBTCONSOLIDATION,8.49,0.14,7,630,No,0
29,female,Doctorate,39535.0,9,MORTGAGE,12000.0,VENTURE,7.88,0.3,6,645,No,0
25,male,Bachelor,76036.0,2,RENT,12000.0,DEBTCONSOLIDATION,16.77,0.16,4,680,No,1
23,female,High School,44129.0,3,MORTGAGE,11300.0,EDUCATION,12.69,0.26,2,655,No,0
36,male,Associate,223172.0,10,MORTGAGE,6000.0,VENTURE,10.0,0.03,15,667,No,0
22,male,Bachelor,79139.0,2,RENT,16000.0,PERSONAL,7.88,0.2,3,668,No,0
40,female,High School,99187.0,17,MORTGAGE,10000.0,HOMEIMPROVEMENT,11.54,0.1,9,559,No,0
33,male,Associate,53744.0,11,RENT,9600.0,MEDICAL,13.16,0.18,5,649,Yes,0
25,female,High School,60870.0,5,RENT,4000.0,EDUCATION,14.61,0.07,2,616,Yes,0
27,male,Master,85316.0,7,RENT,6475.0,VENTURE,10.32,0.08,8,517,Yes,0
30,female,Master,48514.0,9,MORTGAGE,6000.0,MEDICAL,7.75,0.12,5,591,Yes,0
28,male,Master,73281.0,8,RENT,3600.0,DEBTCONSOLIDATION,12.21,0.05,10,649,Yes,0
36,female,Associate,96271.0,10,MORTGAGE,10000.0,PERSONAL,6.03,0.1,14,740,No,0
34,male,Associate,112169.0,11,RENT,13050.0,DEBTCONSOLIDATION,7.66,0.12,6,676,Yes,0
26,female,High School,35911.0,4,RENT,6600.0,EDUCATION,11.01,0.18,4,644,No,0
25,female,Master,68957.0,3,MORTGAGE,20000.0,VENTURE,13.61,0.29,2,675,Yes,0
40,male,High School,29573.0,15,RENT,4500.0,EDUCATION,12.95,0.15,14,688,No,0
25,female,Associate,40218.0,6,MORTGAGE,12500.0,EDUCATION,7.9,0.31,2,648,No,0
22,female,Bachelor,97150.0,0,MORTGAGE,10000.0,DEBTCONSOLIDATION,7.14,0.1,4,611,No,0
40,female,High School,23743.0,19,RENT,1800.0,VENTURE,11.99,0.08,13,564,Yes,0
25,female,Master,86220.0,3,OWN,3250.0,VENTURE,5.79,0.04,2,715,No,0
26,male,Associate,112268.0,3,RENT,16000.0,DEBTCONSOLIDATION,11.11,0.14,4,670,Yes,0
22,female,High School,70597.0,0,RENT,3000.0,EDUCATION,11.83,0.04,2,625,Yes,0
40,female,Bachelor,20271.0,14,RENT,2373.0,DEBTCONSOLIDATION,11.17,0.12,12,689,No,0
23,female,Associate,35728.0,0,RENT,13467.0,HOMEIMPROVEMENT,13.72,0.38,4,679,No,1
22,male,Master,89899.0,0,MORTGAGE,2500.0,MEDICAL,6.62,0.03,3,608,Yes,0
25,male,Associate,29863.0,4,RENT,10000.0,DEBTCONSOLIDATION,9.27,0.33,3,692,No,1
25,female,High School,44422.0,0,MORTGAGE,9000.0,VENTURE,6.99,0.2,2,625,No,0
26,female,Associate,78890.0,5,MORTGAGE,5000.0,HOMEIMPROVEMENT,11.58,0.06,3,659,Yes,0
30,female,Bachelor,65952.0,3,RENT,6300.0,EDUCATION,10.0,0.1,7,591,Yes,0
34,male,Master,87309.0,10,RENT,20000.0,VENTURE,11.19,0.23,7,689,No,0
26,male,High School,74571.0,4,RENT,7150.0,HOMEIMPROVEMENT,6.99,0.1,2,547,Yes,0
23,male,High School,73230.0,0,MORTGAGE,12000.0,PERSONAL,10.65,0.16,2,702,No,0
34,female,Bachelor,180924.0,10,MORTGAGE,6000.0,DEBTCONSOLIDATION,6.24,0.03,10,703,No,0
34,female,Bachelor,68448.0,11,OWN,12100.0,MEDICAL,5.79,0.18,9,723,Yes,0
25,female,Bachelor,193127.0,3,MORTGAGE,15016.0,PERSONAL,11.39,0.08,4,640,Yes,0
31,female,Bachelor,94404.0,5,MORTGAGE,16250.0,VENTURE,10.99,0.17,9,690,No,0
28,female,High School,80906.0,5,RENT,16000.0,VENTURE,12.18,0.2,6,642,Yes,0
25,male,Bachelor,29563.0,1,RENT,1000.0,MEDICAL,11.49,0.03,2,682,Yes,0
24,male,Bachelor,53787.0,3,RENT,10329.0,EDUCATION,13.27,0.19,4,582,Yes,0
24,female,High School,79182.0,3,MORTGAGE,12000.0,VENTURE,12.69,0.15,4,591,Yes,0
29,male,Bachelor,89996.0,9,OWN,8725.0,MEDICAL,5.99,0.1,7,607,No,0
24,female,Master,151660.0,0,MORTGAGE,9000.0,EDUCATION,10.39,0.06,5,680,Yes,0
27,female,Master,43062.0,5,RENT,12840.0,MEDICAL,10.53,0.3,5,639,No,1
36,female,High School,81171.0,15,RENT,10000.0,PERSONAL,16.0,0.12,14,619,No,0
23,female,Bachelor,53862.0,1,RENT,13000.0,MEDICAL,8.9,0.24,4,654,Yes,0
24,male,Bachelor,26765.0,0,RENT,10000.0,MEDICAL,9.91,0.37,3,628,No,1
33,male,Bachelor,116305.0,10,MORTGAGE,14078.0,PERSONAL,7.57,0.12,9,644,Yes,0
31,female,Associate,44485.0,4,RENT,8000.0,PERSONAL,8.83,0.18,8,668,Yes,0
29,male,Bachelor,87229.0,7,MORTGAGE,24000.0,MEDICAL,7.88,0.28,9,684,Yes,0
27,male,Master,205622.0,1,MORTGAGE,15000.0,DEBTCONSOLIDATION,11.83,0.07,10,679,No,1
22,male,High School,37220.0,0,MORTGAGE,6600.0,PERSONAL,14.42,0.18,4,645,Yes,0
70,male,Bachelor,53308.0,50,MORTGAGE,7000.0,PERSONAL,11.66,0.13,24,651,Yes,0
31,male,Associate,47135.0,9,RENT,3557.0,DEBTCONSOLIDATION,13.34,0.08,9,672,Yes,0
23,male,High School,200592.0,3,MORTGAGE,10000.0,VENTURE,11.01,0.05,4,661,No,0
27,female,High School,150041.0,5,MORTGAGE,24250.0,DEBTCONSOLIDATION,11.01,0.16,7,604,Yes,0
23,female,Master,43968.0,0,RENT,9000.0,DEBTCONSOLIDATION,11.11,0.2,4,687,Yes,0
23,male,Associate,62593.0,2,RENT,3000.0,MEDICAL,11.54,0.05,2,615,No,0
23,female,Bachelor,66611.0,0,RENT,6000.0,VENTURE,9.91,0.09,3,647,Yes,0
25,male,Associate,78979.0,2,OWN,8700.0,VENTURE,7.88,0.11,3,682,Yes,0
25,female,Bachelor,87645.0,0,RENT,7407.0,EDUCATION,15.02,0.08,4,676,No,0
35,female,High School,44108.0,12,RENT,7000.0,MEDICAL,6.91,0.16,8,678,Yes,0
26,male,Master,47106.0,5,MORTGAGE,6000.0,DEBTCONSOLIDATION,7.51,0.13,3,582,Yes,0
27,female,Bachelor,69459.0,6,RENT,25475.0,HOMEIMPROVEMENT,15.99,0.37,7,577,No,1
42,male,Bachelor,84622.0,22,MORTGAGE,2825.0,MEDICAL,9.64,0.03,17,687,Yes,0
26,male,Master,64699.0,4,MORTGAGE,8000.0,DEBTCONSOLIDATION,7.88,0.12,2,621,No,0
27,male,Bachelor,145854.0,4,MORTGAGE,5364.0,EDUCATION,5.82,0.04,6,599,Yes,0
27,female,Bachelor,66887.0,0,MORTGAGE,11000.0,PERSONAL,7.49,0.16,10,601,No,0
22,male,Bachelor,31907.0,0,RENT,9000.0,DEBTCONSOLIDATION,12.73,0.28,4,520,No,1
24,male,Bachelor,106440.0,4,MORTGAGE,25000.0,HOMEIMPROVEMENT,10.25,0.23,4,618,Yes,0
24,male,High School,79193.0,1,MORTGAGE,5500.0,HOMEIMPROVEMENT,5.79,0.07,3,609,Yes,0
24,male,High School,103670.0,1,MORTGAGE,20675.0,EDUCATION,10.0,0.2,2,656,Yes,0
29,female,High School,60859.0,1,RENT,6000.0,PERSONAL,15.41,0.1,9,679,No,0
23,female,High School,44010.0,0,RENT,1000.0,EDUCATION,10.99,0.02,2,577,No,0
26,male,Bachelor,25530.0,7,RENT,4774.0,DEBTCONSOLIDATION,12.06,0.19,5,697,Yes,0
41,male,High School,123439.0,17,OWN,7000.0,EDUCATION,6.92,0.06,12,643,No,0
28,male,Doctorate,51461.0,6,RENT,5000.0,MEDICAL,10.36,0.1,5,636,Yes,0
24,female,High School,72961.0,0,MORTGAGE,1500.0,HOMEIMPROVEMENT,12.42,0.02,2,579,Yes,0
29,female,Bachelor,170578.0,6,MORTGAGE,8000.0,VENTURE,6.99,0.05,9,595,No,0
22,female,High School,89855.0,0,RENT,8500.0,VENTURE,11.71,0.09,4,651,Yes,0
34,male,Bachelor,39226.0,9,MORTGAGE,2275.0,HOMEIMPROVEMENT,6.17,0.06,10,603,Yes,0
23,female,Bachelor,43074.0,2,OWN,5500.0,VENTURE,5.42,0.13,2,682,No,0
27,female,Bachelor,84739.0,5,MORTGAGE,15000.0,DEBTCONSOLIDATION,7.18,0.18,8,577,Yes,0
30,male,Associate,144441.0,6,MORTGAGE,9000.0,MEDICAL,11.11,0.06,10,525,Yes,0
23,female,Bachelor,90995.0,0,RENT,13200.0,VENTURE,6.17,0.15,4,677,No,0
31,female,High School,55123.0,12,MORTGAGE,15000.0,HOMEIMPROVEMENT,13.06,0.27,5,520,Yes,0
29,female,Associate,151012.0,1,RENT,10000.0,VENTURE,10.69,0.07,6,677,No,0
29,female,Associate,72774.0,8,RENT,8000.0,DEBTCONSOLIDATION,12.42,0.11,7,678,Yes,0
23,male,High School,36831.0,3,RENT,5000.0,DEBTCONSOLIDATION,11.86,0.14,4,611,Yes,0
24,male,Associate,178352.0,2,RENT,14000.0,HOMEIMPROVEMENT,5.42,0.08,2,676,Yes,0
23,female,Bachelor,42998.0,3,RENT,1500.0,EDUCATION,8.91,0.03,3,644,No,0
22,male,High School,73789.0,0,MORTGAGE,18000.0,MEDICAL,13.72,0.24,3,653,Yes,0
26,female,Bachelor,86143.0,3,MORTGAGE,6000.0,HOMEIMPROVEMENT,15.62,0.07,3,703,Yes,0
36,female,High School,99685.0,10,RENT,18000.0,HOMEIMPROVEMENT,13.22,0.18,17,533,Yes,0
29,male,Associate,97048.0,11,MORTGAGE,5000.0,HOMEIMPROVEMENT,15.21,0.05,6,677,No,0
43,female,High School,43140.0,22,RENT,6400.0,PERSONAL,8.9,0.15,14,650,No,0
30,female,Associate,24250.0,6,RENT,2000.0,VENTURE,12.26,0.08,6,496,Yes,0
24,male,Bachelor,55994.0,0,RENT,11000.0,DEBTCONSOLIDATION,10.74,0.2,3,577,Yes,0
22,male,Associate,107919.0,0,MORTGAGE,16000.0,PERSONAL,13.22,0.15,4,562,Yes,0
44,male,High School,97255.0,23,MORTGAGE,5500.0,DEBTCONSOLIDATION,13.92,0.06,13,688,Yes,0
23,male,High School,44370.0,5,RENT,6500.0,DEBTCONSOLIDATION,17.49,0.15,2,676,No,1
21,female,Bachelor,72666.0,0,RENT,5000.0,PERSONAL,11.36,0.07,3,639,No,0
27,female,Associate,144175.0,5,MORTGAGE,8800.0,MEDICAL,11.01,0.06,7,663,No,0
28,male,Bachelor,57678.0,5,OWN,13000.0,DEBTCONSOLIDATION,14.54,0.23,9,671,No,0
23,female,Bachelor,50166.0,0,RENT,4200.0,EDUCATION,14.54,0.08,3,622,Yes,0
22,male,High School,24484.0,2,RENT,2000.0,DEBTCONSOLIDATION,7.49,0.08,2,696,No,0
34,female,Bachelor,32642.0,11,MORTGAGE,3600.0,MEDICAL,9.88,0.11,9,699,No,0
22,female,Master,75890.0,1,RENT,10000.0,EDUCATION,10.99,0.13,2,670,No,0
45,male,High School,68463.0,26,MORTGAGE,7000.0,DEBTCONSOLIDATION,16.29,0.1,12,565,No,1
25,female,Bachelor,73166.0,1,RENT,12000.0,VENTURE,5.42,0.16,3,570,No,0
26,male,High School,45905.0,6,RENT,10000.0,DEBTCONSOLIDATION,8.94,0.22,3,679,Yes,0
23,male,Associate,98132.0,2,RENT,3500.0,EDUCATION,10.75,0.04,3,545,Yes,0
23,male,Bachelor,87279.0,0,OWN,15000.0,PERSONAL,6.99,0.17,2,622,No,0
22,male,High School,73126.0,0,MORTGAGE,10000.0,VENTURE,8.0,0.14,4,623,No,0
29,female,Bachelor,111694.0,6,MORTGAGE,25000.0,EDUCATION,19.42,0.22,8,611,No,0
28,female,Master,113750.0,3,RENT,9854.0,PERSONAL,13.8,0.09,5,612,No,0
21,male,Bachelor,49207.0,0,MORTGAGE,5000.0,PERSONAL,6.62,0.1,2,537,No,0
22,female,High School,38216.0,0,RENT,1600.0,MEDICAL,9.32,0.04,3,627,Yes,0
28,female,Bachelor,139273.0,9,MORTGAGE,4405.0,PERSONAL,11.41,0.03,7,677,Yes,0
24,male,High School,86141.0,1,RENT,11200.0,VENTURE,11.36,0.13,3,600,No,0
27,male,Bachelor,48129.0,5,RENT,7000.0,PERSONAL,13.79,0.15,7,541,No,1
27,female,Bachelor,55338.0,9,MORTGAGE,5000.0,MEDICAL,6.03,0.09,9,669,Yes,0
25,female,High School,56174.0,2,RENT,9000.0,DEBTCONSOLIDATION,6.41,0.16,3,669,Yes,0
27,male,High School,111885.0,4,MORTGAGE,17500.0,HOMEIMPROVEMENT,11.01,0.16,8,545,Yes,0
38,male,Associate,81341.0,17,RENT,13000.0,HOMEIMPROVEMENT,11.01,0.16,17,594,Yes,0
29,female,High School,29442.0,9,RENT,1000.0,MEDICAL,9.99,0.03,7,614,Yes,0
34,male,High School,88693.0,13,MORTGAGE,20675.0,HOMEIMPROVEMENT,11.01,0.23,7,638,No,0
32,female,High School,87571.0,10,RENT,6000.0,VENTURE,8.49,0.07,10,652,No,0
34,male,Master,58561.0,10,MORTGAGE,5000.0,DEBTCONSOLIDATION,11.3,0.09,10,607,No,0
36,female,Associate,157138.0,11,RENT,14000.0,DEBTCONSOLIDATION,10.37,0.09,14,677,Yes,0
39,female,High School,78884.0,18,RENT,20000.0,VENTURE,10.74,0.25,17,627,No,1
27,male,Bachelor,72970.0,4,RENT,1800.0,DEBTCONSOLIDATION,11.46,0.02,8,573,No,0
62,male,Master,21156.0,40,RENT,2500.0,VENTURE,6.91,0.12,24,704,No,0
25,female,Associate,75526.0,7,RENT,25000.0,EDUCATION,12.73,0.33,4,603,No,1
28,male,Bachelor,49136.0,3,MORTGAGE,10000.0,DEBTCONSOLIDATION,11.26,0.2,6,619,Yes,0
25,female,Associate,41621.0,1,MORTGAGE,10000.0,EDUCATION,11.26,0.24,3,685,No,0
30,female,Bachelor,66857.0,6,MORTGAGE,12000.0,DEBTCONSOLIDATION,7.49,0.18,6,620,Yes,0
31,male,Bachelor,144804.0,8,MORTGAGE,9000.0,VENTURE,8.94,0.06,6,618,Yes,0
26,female,High School,46807.0,4,MORTGAGE,18000.0,DEBTCONSOLIDATION,9.63,0.38,3,670,No,0
28,male,Associate,34642.0,7,RENT,5500.0,PERSONAL,12.22,0.16,5,561,Yes,0
32,male,Associate,22734.0,6,OWN,4750.0,VENTURE,7.88,0.21,6,664,No,1
23,male,Master,210874.0,1,MORTGAGE,35000.0,EDUCATION,11.01,0.17,3,632,No,0
22,male,Bachelor,83435.0,0,MORTGAGE,20000.0,EDUCATION,6.91,0.24,3,628,Yes,0
26,male,Bachelor,121009.0,4,RENT,14500.0,PERSONAL,8.94,0.12,3,635,Yes,0
25,male,Associate,77723.0,3,RENT,8000.0,DEBTCONSOLIDATION,15.28,0.1,4,608,No,1
26,male,Bachelor,48811.0,3,RENT,15000.0,MEDICAL,10.99,0.31,3,566,No,1
22,female,Associate,85207.0,1,MORTGAGE,4500.0,DEBTCONSOLIDATION,5.42,0.05,2,616,Yes,0
22,male,High School,84846.0,0,MORTGAGE,9750.0,EDUCATION,14.65,0.11,2,640,No,0
27,male,Bachelor,68543.0,3,RENT,3000.0,EDUCATION,11.83,0.04,9,644,No,0
27,male,Master,94255.0,2,RENT,2400.0,MEDICAL,11.01,0.03,5,667,Yes,0
23,male,Bachelor,75702.0,1,RENT,10000.0,EDUCATION,13.49,0.13,4,671,Yes,0
26,female,Master,91993.0,3,OWN,8000.0,VENTURE,11.83,0.09,3,574,Yes,0
31,male,Doctorate,58010.0,8,RENT,12000.0,MEDICAL,11.99,0.21,6,665,No,0
23,female,Associate,80025.0,0,MORTGAGE,8750.0,EDUCATION,9.99,0.11,2,564,Yes,0
30,male,Doctorate,28597.0,5,RENT,6500.0,PERSONAL,14.72,0.23,10,726,No,0
29,female,Associate,242210.0,6,MORTGAGE,18000.0,VENTURE,11.83,0.07,10,665,Yes,0
50,male,Bachelor,55772.0,26,MORTGAGE,5000.0,PERSONAL,7.9,0.09,16,687,No,0
33,female,Associate,99258.0,10,RENT,5000.0,VENTURE,7.51,0.05,8,594,Yes,0
29,male,Associate,58546.0,7,MORTGAGE,20000.0,PERSONAL,11.01,0.34,9,648,Yes,0
22,female,High School,34720.0,3,MORTGAGE,10647.0,EDUCATION,10.93,0.31,3,574,Yes,0
23,male,Master,157134.0,3,RENT,8400.0,MEDICAL,11.01,0.05,4,612,Yes,0
25,male,Bachelor,59628.0,5,OTHER,19500.0,PERSONAL,15.57,0.33,3,687,No,1
25,male,High School,54741.0,0,RENT,12500.0,MEDICAL,10.37,0.23,3,631,Yes,0
43,male,High School,51801.0,20,MORTGAGE,7480.0,EDUCATION,13.09,0.14,15,635,No,0
26,male,Master,80117.0,6,MORTGAGE,4000.0,PERSONAL,11.99,0.05,2,724,Yes,0
21,male,High School,39155.0,0,OWN,4500.0,PERSONAL,16.0,0.11,4,684,Yes,0
27,male,Master,168967.0,2,MORTGAGE,14000.0,EDUCATION,11.01,0.08,5,693,No,0
31,female,Bachelor,81934.0,11,RENT,15000.0,EDUCATION,11.89,0.18,8,598,No,0
23,female,High School,130781.0,0,MORTGAGE,14400.0,DEBTCONSOLIDATION,14.27,0.11,2,543,Yes,0
22,female,Master,55043.0,0,RENT,4000.0,EDUCATION,12.96,0.07,3,544,No,0
28,male,Associate,36910.0,7,RENT,3825.0,EDUCATION,14.27,0.1,8,634,Yes,0
24,female,High School,78829.0,4,MORTGAGE,10000.0,MEDICAL,8.59,0.13,3,578,Yes,0
23,female,High School,31269.0,0,RENT,5000.0,EDUCATION,10.62,0.16,3,619,Yes,0
24,male,Bachelor,58417.0,4,MORTGAGE,4800.0,DEBTCONSOLIDATION,9.99,0.08,2,611,Yes,0
31,female,Bachelor,117962.0,6,MORTGAGE,6000.0,MEDICAL,7.51,0.05,9,732,Yes,0
23,male,Associate,83922.0,2,RENT,6000.0,MEDICAL,7.88,0.07,2,624,Yes,0
34,male,Doctorate,67057.0,14,MORTGAGE,7000.0,EDUCATION,13.49,0.1,7,743,No,0
24,female,Master,60634.0,3,RENT,16000.0,VENTURE,10.62,0.26,2,656,No,1
21,male,High School,55000.0,3,RENT,9000.0,MEDICAL,8.49,0.16,3,659,Yes,0
25,male,High School,114486.0,4,MORTGAGE,35000.0,EDUCATION,8.61,0.31,4,628,No,0
26,male,Master,46175.0,7,MORTGAGE,6300.0,HOMEIMPROVEMENT,11.01,0.14,4,657,Yes,0
24,female,Bachelor,46702.0,6,OWN,3000.0,EDUCATION,13.35,0.06,2,625,Yes,0
22,female,High School,22427.0,0,RENT,1500.0,HOMEIMPROVEMENT,12.16,0.07,4,671,No,1
34,male,Bachelor,91278.0,13,RENT,10000.0,PERSONAL,10.0,0.11,8,693,Yes,0
35,female,Bachelor,121071.0,11,MORTGAGE,10000.0,PERSONAL,6.62,0.08,8,625,No,0
28,male,Doctorate,43937.0,5,MORTGAGE,1925.0,MEDICAL,15.23,0.04,8,657,Yes,0
23,male,High School,60593.0,1,RENT,12000.0,EDUCATION,10.59,0.2,3,643,Yes,0
23,male,Associate,53888.0,4,RENT,8000.0,EDUCATION,13.49,0.15,2,637,No,1
25,female,High School,51114.0,7,RENT,10000.0,EDUCATION,12.99,0.2,2,629,No,0
31,male,High School,109093.0,5,MORTGAGE,18000.0,HOMEIMPROVEMENT,11.11,0.16,10,675,Yes,0
22,male,High School,99229.0,0,MORTGAGE,10750.0,EDUCATION,9.25,0.11,3,623,Yes,0
24,male,High School,75830.0,5,OWN,6500.0,HOMEIMPROVEMENT,13.22,0.09,3,691,No,0
45,male,Associate,96916.0,21,RENT,35000.0,PERSONAL,11.08,0.36,14,650,No,1
29,female,Doctorate,116341.0,4,MORTGAGE,2602.0,EDUCATION,12.69,0.02,10,650,No,0
24,male,Associate,132412.0,4,MORTGAGE,3500.0,EDUCATION,10.75,0.03,3,661,Yes,0
23,male,High School,156880.0,3,MORTGAGE,6000.0,DEBTCONSOLIDATION,5.79,0.04,3,671,Yes,0
28,male,High School,50245.0,3,RENT,3000.0,VENTURE,11.11,0.06,6,581,Yes,0
27,female,High School,77573.0,5,RENT,5000.0,VENTURE,12.99,0.06,8,582,Yes,0
24,male,High School,48917.0,3,RENT,3600.0,MEDICAL,12.05,0.07,4,619,Yes,0
24,male,Associate,116171.0,1,MORTGAGE,4200.0,VENTURE,5.99,0.04,3,512,Yes,0
26,female,Master,26094.0,4,RENT,4800.0,VENTURE,7.75,0.18,4,655,No,0
22,male,Master,39359.0,3,RENT,6000.0,VENTURE,11.01,0.15,3,570,No,0
25,female,Master,63231.0,0,MORTGAGE,14747.0,HOMEIMPROVEMENT,10.33,0.23,4,637,Yes,0
22,male,Bachelor,52538.0,0,RENT,8000.0,EDUCATION,5.99,0.15,3,604,Yes,0
32,male,Bachelor,88430.0,13,MORTGAGE,20492.0,HOMEIMPROVEMENT,11.61,0.23,8,641,Yes,0
43,male,Associate,78916.0,19,MORTGAGE,7200.0,VENTURE,16.29,0.09,17,662,No,0
27,female,Doctorate,241287.0,5,MORTGAGE,7000.0,PERSONAL,6.03,0.03,10,706,No,0
34,male,Associate,81404.0,14,MORTGAGE,7000.0,EDUCATION,7.51,0.09,9,678,No,0
27,female,High School,145138.0,5,RENT,7200.0,DEBTCONSOLIDATION,7.29,0.05,10,605,No,0
24,male,Associate,55063.0,3,MORTGAGE,9200.0,EDUCATION,11.89,0.17,3,597,Yes,0
44,female,Associate,45393.0,21,RENT,3500.0,EDUCATION,12.87,0.08,13,666,Yes,0
31,female,Associate,48241.0,8,RENT,2500.0,MEDICAL,15.27,0.05,8,696,Yes,0
21,female,Associate,71914.0,0,MORTGAGE,3000.0,MEDICAL,7.51,0.04,4,620,Yes,0
22,male,Associate,49224.0,3,RENT,7500.0,PERSONAL,11.86,0.15,3,650,No,0
30,male,Associate,56132.0,4,RENT,5000.0,MEDICAL,11.01,0.09,9,603,Yes,0
