customer_id,tenure_months,monthly_spend,support_calls,city,plan,churned
1336,25,1517.96,1,Delhi,standard,0
1337,11,1156.83,2,Delhi,standard,1
1338,5,532.05,2,Mumbai,basic,0
1339,4,494.11,4,Delhi,standard,1
1340,51,1114.53,2,Mumbai,premium,0
1341,57,566.15,3,Delhi,basic,0
1342,-1,1125.88,1,Delhi,premium,0
1343,68,1174.62,0,Mumbai,basic,0
1344,54,2129.37,0,Pune,premium,0
1345,19,2594.53,3,Mumbai,basic,0
1346,62,539.36,2,Delhi,basic,0
1347,30,945.53,3,Chennai,premium,0
1348,36,670.55,1,Delhi,basic,0
1349,14,1038.92,0,Pune,standard,0
1350,44,2072.44,3,Chennai,premium,0
1351,49,1058.04,1,Delhi,premium,0
1352,45,2059.69,2,Pune,standard,0
1353,63,854.46,2,Mumbai,basic,0
1354,19,2081.67,2,Pune,standard,0
1355,64,1477.02,2,Pune,basic,0
1356,22,888.86,0,Pune,standard,0
1357,40,578.64,1,Pune,premium,0
1358,23,1278.46,4,Delhi,standard,0
1359,55,1368.82,2,Delhi,basic,0
1360,46,1011.54,2,Mumbai,basic,0
1361,70,1098.03,1,Mumbai,basic,0
1362,61,1797.68,3,Chennai,standard,0
1363,19,696.41,1,Chennai,premium,0
1364,53,2046.92,0,Delhi,standard,0
1365,34,1322.64,3,Pune,premium,0
1366,44,2038.75,0,Chennai,basic,0
1367,52,1159.54,1,Delhi,premium,0
1368,7,1398.35,2,Mumbai,standard,0
1369,-1,608.02,2,Delhi,basic,1
1370,27,320.99,2,Delhi,basic,0
1371,30,325.05,2,Delhi,basic,1
1372,32,1530.72,0,Chennai,standard,0
1373,69,1200.79,1,Delhi,basic,0
1374,49,2399.27,0,Delhi,basic,1
1375,37,931.01,1,Mumbai,premium,0
1376,59,816.26,0,Delhi,basic,0
1377,-1,839.92,1,Chennai,standard,0
1378,34,2009.45,0,Delhi,standard,0
1379,59,409.91,1,Pune,basic,0
1380,58,1253.28,2,Pune,basic,1
1381,-1,938.85,1,Delhi,basic,0
1382,33,1070.36,1,Pune,basic,0
1383,64,,1,Delhi,basic,0
1384,18,809.57,3,Pune,basic,0
1385,51,991.68,1,Mumbai,standard,0
1386,8,1979.57,0,Delhi,basic,0
1387,16,2544.67,1,Mumbai,standard,0
1388,22,1133.69,1,Delhi,basic,0
1389,48,754.53,1,Chennai,standard,0
1390,33,463.32,0,Mumbai,basic,1
1391,10,1134.17,0,Pune,basic,0
1392,53,1657.93,1,Mumbai,basic,0
1393,51,1357.46,2,Pune,standard,0
1394,62,639.42,0,Mumbai,standard,0
1395,23,1489.67,0,Chennai,basic,0
1396,30,717.26,1,Pune,standard,0
1397,6,691.87,0,Mumbai,basic,0
1398,22,515.87,1,Pune,premium,0
1399,-1,2198.33,1,Delhi,basic,0
1400,38,1204.47,2,Mumbai,basic,0
1401,14,527.55,1,Delhi,basic,0
1402,27,825.15,2,Chennai,basic,0
1403,66,637.08,2,Mumbai,premium,0
1404,18,512.79,2,Mumbai,basic,0
1405,57,959.5,1,Chennai,basic,0
1406,54,1428.87,0,Mumbai,standard,0
1407,68,571.21,2,Delhi,basic,1
1408,19,161.16,0,Delhi,premium,0
1409,20,2075.64,2,Delhi,standard,0
1410,-1,910.04,0,Mumbai,standard,0
1411,29,335.79,0,Pune,basic,0
1412,47,350.98,0,Chennai,basic,0
1413,9,1609.35,0,Chennai,standard,0
1414,23,337.48,1,Delhi,basic,0
1415,58,808.92,3,Mumbai,basic,1
1416,57,1591.57,1,Mumbai,standard,0
1417,67,323.01,0,Mumbai,basic,0
1418,23,1094.81,3,Chennai,basic,1
1419,4,583.56,1,Delhi,standard,0
1420,60,1002.63,1,Mumbai,basic,0
1421,41,1648.32,0,Delhi,standard,0
1422,47,1075.75,1,Pune,standard,0
1423,36,857.66,1,Delhi,standard,0
1424,7,951.43,1,Delhi,standard,0
1425,4,1340.34,2,Mumbai,standard,1
1426,33,1053.81,1,Chennai,standard,0
1427,47,1130.91,2,Chennai,premium,0
1428,14,432.52,1,Delhi,standard,1
1429,6,580.22,1,Delhi,basic,0
1430,35,1178.13,0,Delhi,standard,0
1431,12,453.57,3,Delhi,premium,1
1432,4,1331.84,1,Mumbai,standard,0
1433,43,295.56,1,Pune,standard,0
1434,6,1041.08,3,Chennai,standard,0
1435,59,1030.45,2,Delhi,basic,0
1436,39,1688.43,1,Delhi,premium,0
1437,69,1024.82,5,Pune,standard,0
1438,51,1354.13,2,Chennai,basic,0
1439,53,861.6,2,Delhi,basic,0
1440,12,1093.57,0,Mumbai,basic,0
1441,1,1209.37,0,Delhi,standard,0
1442,40,2134.26,3,Chennai,basic,0
1443,21,808.99,0,Mumbai,premium,0
1444,51,1321.43,1,Mumbai,standard,0
1445,26,791.33,2,Mumbai,basic,0
1446,60,939.68,1,Chennai,basic,0
1447,39,933.32,1,Delhi,basic,0
1448,32,1342.13,1,Mumbai,premium,0
1449,29,2076.17,2,Chennai,standard,0
1450,71,1473.17,1,Mumbai,premium,0
1451,58,944.39,2,Chennai,basic,0
1452,70,2151.28,0,Pune,basic,0
1453,-1,2364.6,1,Chennai,basic,0
1454,59,752.36,2,Delhi,standard,0
1455,49,869.89,4,Delhi,premium,0
1456,25,914.68,0,Mumbai,standard,0
1457,64,2690.07,0,Pune,standard,0
1458,13,727.62,2,Delhi,standard,0
1459,43,920.36,1,Pune,premium,0
1460,15,486.72,1,Pune,basic,0
1461,59,1230.34,3,Pune,premium,0
1462,66,1223.02,2,Pune,premium,0
1463,2,521.98,0,Delhi,basic,0
1464,4,,1,Pune,standard,1
1465,29,511.71,2,Mumbai,standard,0
1466,30,1264.05,0,Pune,standard,0
1467,55,1434.75,3,Pune,premium,0
1468,60,1696.67,0,Chennai,basic,0
1469,9,,2,Mumbai,standard,0
1470,16,1399.69,2,Mumbai,basic,0
1471,40,1418.73,2,Mumbai,standard,0
1472,9,1051.54,0,Chennai,basic,0
1473,28,2030.54,1,Mumbai,premium,0
1474,18,1706.1,0,Mumbai,basic,0
1475,23,253.64,2,Mumbai,standard,0
1476,51,1975.89,0,Chennai,standard,0
1477,59,316.17,0,Mumbai,basic,0
1478,45,1567.41,2,Delhi,standard,0
1479,58,1143.71,0,Pune,standard,0
1480,7,1560.23,1,Mumbai,basic,0
1481,27,982.93,0,Delhi,standard,0
1482,11,1553.67,2,Mumbai,premium,1
1483,28,,0,Mumbai,standard,0
1484,42,1297.39,0,Chennai,premium,0
1485,60,1996.41,1,Delhi,standard,0
1486,39,1823.81,0,Delhi,standard,0
1487,34,1510.43,5,Chennai,premium,0
1488,52,1638.91,1,Delhi,basic,1
1489,67,996.19,1,Chennai,basic,1
1490,17,713.36,0,Chennai,basic,0
1491,4,2279.52,1,Delhi,basic,0
1492,39,1363.82,1,Pune,basic,0
1493,64,1334.13,1,Mumbai,basic,0
1494,59,1289.69,2,Mumbai,premium,0
1495,14,955.82,1,Chennai,basic,0
1496,69,2234.2,1,Delhi,premium,0
1497,60,1652.04,2,Mumbai,premium,0
1498,54,993.52,0,Chennai,basic,0
1499,39,741.28,4,Pune,standard,1
1500,63,2187.12,1,Chennai,standard,0
1501,2,2576.56,0,Delhi,standard,1
1502,15,1166.36,0,Mumbai,premium,0
1503,52,928.12,3,Mumbai,standard,0
1504,35,610.01,0,Mumbai,premium,0
1505,1,1397.99,2,Delhi,standard,0
1506,70,859.48,1,Mumbai,basic,0
1507,41,1214.19,0,Mumbai,premium,0
1508,44,1045.51,1,Mumbai,premium,0
1509,57,549.13,2,Chennai,basic,0
1510,11,1015.81,0,Pune,basic,0
1511,41,216.72,4,Delhi,standard,0
1512,28,,1,Mumbai,basic,0
1513,7,1096.96,1,Chennai,premium,0
1514,14,846.04,0,Mumbai,basic,0
1515,46,1644.75,2,Mumbai,basic,0
1516,59,2558.16,2,Chennai,basic,0
1517,8,2424.04,0,Mumbai,basic,1
1518,-1,1200.24,2,Pune,basic,0
1519,3,227.01,1,Chennai,premium,0
1520,32,1037.36,3,Delhi,standard,0
1521,36,1957.97,1,Mumbai,premium,0
1522,35,2219.5,1,Delhi,basic,1
1523,14,1150.32,1,Mumbai,basic,1
1524,36,588.7,1,Chennai,standard,0
1525,36,1171.16,0,Pune,premium,0
1526,60,1601.91,0,Mumbai,premium,0
1527,57,1837.36,1,Mumbai,standard,0
1528,4,514.3,1,Pune,basic,0
1529,54,1100.0,0,Delhi,premium,0
1530,14,2691.81,0,Delhi,premium,0
1531,26,458.24,1,Delhi,standard,0
1532,15,1621.89,1,Mumbai,standard,0
1533,60,728.96,2,Pune,basic,0
1534,-1,598.7,1,Delhi,premium,0
1535,26,689.9,0,Delhi,basic,0
1536,65,523.75,0,Delhi,premium,0
1537,51,762.29,2,Pune,premium,0
1538,52,2581.79,2,Chennai,standard,0
1539,62,917.12,3,Delhi,basic,0
1540,32,757.1,2,Chennai,basic,0
1541,12,891.17,0,Pune,premium,0
1542,24,2304.91,0,Delhi,standard,0
1543,3,2330.67,0,Mumbai,premium,0
1544,58,723.82,1,Chennai,standard,0
1545,23,1321.92,1,Delhi,standard,0
1546,46,1383.27,0,Mumbai,basic,0
1547,28,587.23,0,Chennai,standard,0
1548,50,840.15,2,Mumbai,standard,0
1549,28,1482.12,1,Mumbai,basic,0
1550,64,206.17,0,Pune,basic,0
1551,67,686.25,0,Pune,standard,0
1552,4,1185.62,2,Pune,standard,0
1553,26,,2,Delhi,basic,1
1554,58,815.38,1,Mumbai,premium,0
1555,12,1869.42,1,Mumbai,basic,0
1556,71,385.78,0,Delhi,premium,0
1557,23,1254.48,0,Mumbai,standard,0
1558,36,1531.29,2,Pune,basic,0
1559,28,1273.42,1,Delhi,premium,0
1560,6,843.69,1,Delhi,basic,1
1561,14,1154.67,5,Chennai,standard,0
1562,7,2267.89,1,Delhi,basic,1
1563,25,890.96,2,Delhi,premium,0
1564,65,2062.37,2,Chennai,basic,1
1565,22,731.2,2,Delhi,basic,1
1566,13,1580.91,2,Mumbai,standard,0
1567,67,881.36,2,Delhi,standard,0
1568,55,1380.87,1,Delhi,basic,0
1569,9,2189.24,0,Pune,standard,0
1570,54,622.68,2,Chennai,basic,0
1571,15,502.52,0,Mumbai,standard,0
1572,29,721.74,1,Delhi,premium,0
1573,39,813.04,1,Chennai,standard,0
1574,17,1308.88,0,Mumbai,basic,0
1575,29,805.15,2,Chennai,premium,0
1576,9,1419.64,0,Mumbai,standard,0
1577,68,1236.37,4,Mumbai,premium,0
1578,21,1108.43,0,Mumbai,standard,0
1579,29,313.94,1,Pune,standard,1
1580,46,1552.22,1,Mumbai,standard,0
1581,14,469.19,0,Pune,premium,0
1582,59,1562.86,4,Pune,basic,0
1583,68,545.98,0,Pune,standard,1
1584,35,1755.45,3,Pune,standard,1
1585,10,1109.89,0,Pune,standard,0
1586,9,1277.53,3,Mumbai,basic,1
1587,25,1215.45,0,Delhi,standard,0
1588,59,1084.54,1,Mumbai,standard,0
1589,3,1456.35,0,Mumbai,standard,0
1590,36,1517.18,0,Mumbai,basic,0
1591,45,1210.18,0,Pune,basic,0
1592,32,2037.14,2,Mumbai,standard,0
1593,40,1256.17,0,Chennai,standard,0
1594,53,877.94,3,Pune,premium,0
1595,51,1382.56,1,Mumbai,basic,0
1596,3,677.53,3,Chennai,premium,0
1597,55,1207.22,2,Pune,premium,0
1598,13,3042.58,0,Pune,standard,0
1599,61,280.28,1,Delhi,standard,0
1600,3,1365.52,4,Mumbai,standard,0
1601,45,2501.05,2,Chennai,basic,0
1602,19,1534.03,1,Mumbai,standard,1
1603,17,1164.04,1,Mumbai,basic,0
1604,34,1168.58,0,Delhi,basic,0
1605,1,1855.1,2,Chennai,basic,0
1606,14,2365.76,2,Mumbai,standard,0
1607,33,632.6,0,Mumbai,basic,0
1608,3,1090.01,1,Delhi,standard,1
1609,12,2211.23,0,Pune,basic,0
1610,6,728.78,1,Mumbai,basic,0
1611,23,1247.7,1,Delhi,standard,0
1612,26,648.98,0,Chennai,standard,0
1613,55,1845.0,2,Mumbai,standard,0
1614,32,1176.8,1,Mumbai,standard,0
1615,14,1108.35,0,Mumbai,standard,0
1616,13,520.47,2,Chennai,basic,0
1617,58,993.98,0,Delhi,basic,0
1618,-1,2143.12,1,Mumbai,premium,0
1619,18,1164.21,2,Pune,basic,0
1620,46,635.14,0,Delhi,standard,0
1621,20,1529.8,1,Chennai,standard,0
1622,25,1062.78,2,Pune,basic,0
1623,9,766.76,3,Delhi,standard,0
1624,37,604.34,2,Chennai,premium,0
1625,45,1853.15,2,Delhi,standard,0
1626,14,704.31,1,Mumbai,standard,0
1627,64,875.39,0,Pune,standard,0
1628,-1,554.96,1,Delhi,basic,0
1629,69,968.78,2,Mumbai,standard,0
1630,28,1289.65,1,Delhi,standard,0
1631,31,1320.69,1,Pune,standard,0
1632,48,381.31,0,Pune,standard,0
1633,40,330.39,0,Chennai,premium,0
1634,56,411.84,0,Delhi,premium,0
1635,9,2007.36,0,Chennai,basic,0
1636,23,1997.67,5,Mumbai,basic,1
1637,9,1424.09,0,Mumbai,premium,0
1638,48,479.0,2,Pune,standard,0
1639,19,859.37,0,Mumbai,basic,0
1640,18,510.5,1,Pune,standard,0
1641,28,959.5,1,Chennai,basic,0
1642,63,1760.75,1,Delhi,basic,0
1643,70,1203.01,0,Pune,standard,0
1644,9,1285.88,1,Chennai,standard,0
1645,37,729.64,2,Mumbai,standard,0
1646,43,781.4,0,Delhi,basic,0
1647,4,761.7,1,Delhi,basic,1
1648,17,,2,Delhi,basic,0
1649,13,708.52,3,Mumbai,basic,0
1650,23,1258.0,3,Mumbai,standard,0
1651,31,4326.06,0,Mumbai,basic,0
1652,28,,2,Delhi,basic,0
1653,28,502.33,1,Mumbai,premium,0
1654,14,856.56,0,Delhi,basic,0
1655,50,1441.88,1,Chennai,basic,0
1656,38,1060.51,1,Chennai,premium,0
1657,15,252.08,1,Mumbai,basic,0
1658,64,2518.42,0,Delhi,premium,1
1659,27,857.31,1,Chennai,premium,0
1660,70,1388.31,1,Pune,basic,0
1661,4,952.69,0,Mumbai,premium,0
1662,8,529.83,1,Pune,basic,1
1663,40,691.68,1,Mumbai,standard,0
1664,6,516.09,1,Delhi,basic,0
1665,42,897.17,2,Delhi,basic,0
1666,28,1080.72,1,Chennai,standard,0
1667,5,988.61,0,Pune,standard,0
1668,68,922.63,1,Mumbai,premium,0
1669,16,1306.74,2,Mumbai,standard,0
1670,52,2127.1,1,Delhi,basic,0
1671,25,1054.41,3,Mumbai,basic,0
1672,25,1404.44,0,Delhi,basic,0
1673,9,601.65,0,Delhi,standard,0
1674,68,449.88,1,Pune,basic,0
1675,61,1158.99,2,Chennai,standard,0
1676,-1,1663.19,0,Pune,basic,0
1677,52,1406.01,1,Mumbai,standard,0
1678,29,854.71,2,Chennai,premium,0
1679,18,1863.28,2,Chennai,standard,0
1680,68,879.29,1,Mumbai,basic,0
1681,19,588.11,0,Mumbai,basic,0
1682,58,904.84,0,Delhi,basic,0
1683,39,683.01,3,Delhi,standard,0
1684,50,2546.52,3,Delhi,standard,0
1685,7,404.56,0,Chennai,premium,0
1686,55,1358.55,1,Pune,basic,0
1687,67,1184.1,1,Mumbai,premium,0
1688,67,700.59,0,Pune,basic,0
1689,49,731.01,4,Mumbai,standard,0
1690,52,972.09,0,Pune,standard,0
1691,18,1333.19,1,Mumbai,basic,0
1692,48,782.12,1,Delhi,standard,0
1693,9,1021.77,0,Delhi,basic,0
1694,33,1148.05,0,Chennai,basic,0
1695,41,1047.13,1,Mumbai,basic,1
1696,69,720.25,1,Mumbai,premium,0
1697,23,,2,Delhi,premium,0
1698,20,826.47,2,Chennai,basic,0
1699,33,1243.1,2,Delhi,basic,0
1700,63,660.59,3,Pune,premium,0
1701,46,1261.0,2,Delhi,standard,0
1702,17,700.07,2,Delhi,basic,0
1703,30,1301.86,2,Delhi,standard,0
1704,17,496.52,3,Mumbai,standard,1
1705,64,496.38,0,Delhi,basic,0
1706,17,1506.82,1,Mumbai,basic,0
1707,54,1139.64,0,Delhi,basic,0
1708,64,1965.17,2,Chennai,premium,0
1709,8,456.31,1,Mumbai,premium,1
1710,53,1502.34,2,Mumbai,standard,0
1711,4,2252.24,0,Mumbai,premium,1
1712,19,1405.17,1,Mumbai,premium,0
1713,8,1856.28,0,Delhi,basic,0
1714,12,,0,Delhi,standard,0
1715,14,1269.91,3,Mumbai,basic,0
1716,50,668.49,3,Mumbai,basic,1
1717,60,599.52,2,Chennai,basic,0
1718,11,,1,Mumbai,basic,1
1719,43,1110.27,2,Mumbai,standard,0
1720,66,494.9,0,Mumbai,basic,0
1721,48,932.85,1,Delhi,premium,0
1722,9,638.92,1,Delhi,standard,0
1723,62,1483.38,1,Mumbai,basic,0
1724,48,1013.62,4,Mumbai,basic,1
1725,39,584.25,1,Mumbai,premium,0
1726,16,450.95,1,Mumbai,basic,0
1727,5,2236.7,2,Mumbai,basic,0
1728,46,1978.81,0,Delhi,premium,0
1729,35,1985.75,1,Mumbai,basic,0
1730,66,1114.22,2,Delhi,basic,0
1731,65,870.81,1,Delhi,basic,0
1732,60,932.48,2,Mumbai,premium,0
1733,56,1003.18,1,Pune,premium,0
1734,44,358.61,0,Chennai,basic,0
1735,34,504.47,0,Mumbai,premium,0
1736,36,561.56,2,Delhi,premium,0
1737,64,932.24,1,Chennai,premium,0
1738,31,3108.26,1,Pune,basic,0
1739,69,1413.41,1,Pune,premium,0
1740,50,1704.58,2,Pune,standard,0
1741,10,994.77,0,Pune,standard,0
1742,55,1602.25,0,Pune,basic,0
1743,26,831.94,0,Chennai,standard,0
1744,47,1736.99,1,Delhi,premium,0
1745,25,,1,Mumbai,premium,0
1746,34,1297.39,1,Delhi,basic,0
1747,6,1470.79,4,Mumbai,basic,1
1748,53,1100.3,0,Mumbai,basic,0
1749,27,1046.99,3,Pune,premium,0
1750,25,,1,Mumbai,basic,0
1751,42,2364.4,2,Delhi,basic,0
1752,19,1818.58,1,Chennai,basic,1
1753,-1,1426.37,1,Mumbai,standard,0
1754,4,,3,Mumbai,premium,1
1755,17,1103.06,1,Delhi,premium,0
1756,14,1703.88,1,Chennai,basic,0
1757,70,1977.66,1,Delhi,basic,0
1758,69,1388.09,2,Delhi,standard,0
1759,21,744.99,0,Mumbai,standard,0
1760,45,1017.7,3,Chennai,premium,0
1761,71,1392.04,1,Delhi,basic,0
1762,27,275.45,1,Pune,basic,0
1763,28,946.96,0,Mumbai,basic,0
1764,68,1225.98,2,Mumbai,basic,1
1765,46,1132.86,2,Pune,basic,0
1766,5,511.66,2,Delhi,basic,0
1767,19,1223.91,0,Mumbai,premium,0
1768,23,1657.95,2,Chennai,standard,0
1769,15,1122.77,1,Mumbai,premium,0
1770,30,2838.66,1,Mumbai,basic,0
1771,3,1860.81,1,Mumbai,standard,0
1772,18,615.32,2,Pune,basic,1
1773,8,882.85,1,Pune,basic,0
1774,58,1161.4,0,Chennai,basic,0
1775,47,860.81,1,Pune,basic,1
1776,19,1766.86,1,Chennai,standard,0
1777,23,2550.48,4,Delhi,standard,0
1778,35,906.77,1,Mumbai,basic,0
1779,50,1426.37,2,Chennai,premium,0
1780,69,3009.63,1,Chennai,premium,0
1781,34,1711.62,3,Delhi,basic,1
1782,35,1437.91,1,Pune,basic,1
1783,1,151.31,2,Delhi,basic,0
1784,17,1119.87,0,Mumbai,standard,0
1785,6,2783.33,0,Pune,standard,0
1786,43,910.02,2,Delhi,premium,0
1787,10,1299.28,0,Delhi,standard,1
1788,61,993.05,1,Mumbai,premium,0
1789,32,,0,Delhi,standard,0
1790,26,1565.32,1,Chennai,basic,0
1791,22,1376.92,1,Pune,standard,0
1792,6,641.69,2,Delhi,standard,0
1793,33,748.98,1,Mumbai,basic,0
1794,30,,0,Delhi,premium,0
1795,3,801.15,3,Chennai,standard,0
1796,58,991.67,2,Delhi,premium,0
1797,5,972.14,2,Pune,basic,1
1798,11,1179.47,0,Pune,basic,0
1799,69,3411.84,2,Delhi,basic,0
1800,22,1646.39,0,Pune,standard,0
1801,2,1551.56,5,Pune,standard,0
1802,15,1997.36,1,Mumbai,basic,0
1803,43,541.32,0,Mumbai,standard,0
1804,65,1168.41,2,Mumbai,basic,0
1805,30,1026.12,1,Delhi,standard,0
1806,60,784.46,0,Delhi,standard,0
1807,54,923.59,1,Delhi,standard,0
1808,10,1472.46,3,Mumbai,standard,0
1809,21,877.53,0,Mumbai,standard,0
1810,9,1970.9,0,Mumbai,standard,0
1811,22,2436.3,3,Delhi,basic,0
1812,17,747.5,3,Delhi,basic,1
1813,9,889.3,0,Delhi,basic,0
1814,55,2036.56,1,Mumbai,standard,0
1815,61,,0,Delhi,basic,0
1816,7,381.91,0,Chennai,basic,0
1817,28,1212.38,2,Delhi,standard,0
1818,41,726.43,1,Chennai,basic,0
1819,8,967.46,0,Mumbai,premium,0
1820,51,678.4,1,Pune,standard,0
1821,53,1314.35,2,Chennai,basic,1
1822,66,1608.27,1,Mumbai,basic,1
1823,39,1840.9,0,Mumbai,standard,0
1824,69,518.25,0,Chennai,standard,0
1825,64,1510.49,0,Delhi,basic,0
1826,31,,3,Delhi,premium,1
1827,19,2972.51,1,Pune,standard,0
1828,61,690.25,1,Mumbai,basic,0
1829,3,1335.48,0,Delhi,premium,0
1830,71,935.72,0,Pune,basic,0
1831,32,1314.71,3,Chennai,standard,0
1832,71,634.32,3,Mumbai,standard,0
1833,26,1142.59,1,Mumbai,premium,0
1834,61,2222.87,0,Delhi,standard,0
1835,8,516.67,2,Pune,basic,0
1836,44,131.33,1,Pune,standard,0
1837,60,497.17,0,Pune,basic,0
1838,8,,2,Delhi,premium,0
1839,71,527.48,2,Mumbai,basic,0
1840,40,1278.01,0,Chennai,basic,0
1841,7,918.13,1,Mumbai,standard,1
1842,1,826.73,2,Delhi,standard,0
1843,36,1828.03,3,Delhi,premium,0
1844,57,1716.98,1,Chennai,premium,0
1845,22,1241.37,4,Delhi,premium,0
1846,14,1534.84,1,Pune,basic,0
1847,40,2083.79,2,Pune,standard,0
1848,34,832.82,1,Chennai,standard,0
1849,25,1537.87,1,Delhi,basic,1
1850,10,1636.13,0,Delhi,standard,0
1851,64,1415.97,1,Delhi,premium,0
1852,58,1095.99,1,Mumbai,standard,0
1853,39,1609.93,2,Pune,standard,0
1854,32,1770.34,0,Mumbai,basic,0
1855,58,1137.61,1,Delhi,basic,0
1856,28,2581.11,2,Mumbai,basic,1
1857,66,2086.27,0,Chennai,standard,0
1858,4,1085.86,0,Delhi,basic,0
1859,1,2057.08,0,Pune,basic,0
1860,50,1187.67,0,Mumbai,premium,0
1861,38,531.08,3,Pune,standard,0
1862,3,1310.49,1,Chennai,basic,1
1863,25,2234.3,1,Pune,basic,0
1864,22,2475.58,1,Delhi,basic,0
1865,47,1555.74,0,Mumbai,standard,0
1866,59,1219.9,1,Pune,standard,0
1867,55,1072.47,3,Delhi,standard,1
1868,33,578.65,0,Pune,standard,0
1869,-1,1151.4,2,Delhi,basic,0
1870,21,1208.3,1,Pune,standard,0
1871,16,4124.85,3,Delhi,basic,0
1872,61,1584.72,3,Pune,basic,0
1873,71,1245.79,0,Delhi,basic,0
1874,17,36.0,2,Delhi,basic,1
1875,60,1104.81,0,Mumbai,premium,0
1876,70,1463.77,1,Mumbai,basic,0
1877,70,1392.92,1,Delhi,premium,0
1878,21,428.03,2,Chennai,standard,0
1879,17,1842.1,1,Delhi,standard,1
1880,17,601.79,1,Mumbai,basic,0
1881,42,1831.55,3,Pune,premium,0
1882,64,925.82,1,Chennai,standard,0
1883,47,1091.31,1,Mumbai,basic,0
1884,2,636.5,0,Delhi,basic,0
1885,31,934.6,3,Pune,basic,1
1886,63,1304.54,3,Mumbai,basic,0
1887,15,1083.73,1,Mumbai,standard,0
1888,40,786.78,1,Chennai,basic,0
1889,42,1647.23,2,Delhi,basic,0
1890,58,,2,Delhi,basic,0
1891,62,681.0,2,Chennai,premium,0
1892,30,2072.07,1,Mumbai,basic,0
1893,12,1684.32,2,Delhi,basic,0
1894,18,628.32,0,Delhi,basic,0
1895,29,510.15,0,Mumbai,basic,0
1896,32,804.24,2,Pune,premium,0
1897,9,1531.62,1,Chennai,basic,0
1898,14,1017.86,1,Mumbai,premium,0
1899,24,768.18,1,Delhi,premium,0
1900,3,558.89,3,Delhi,basic,0
1901,59,692.16,1,Mumbai,standard,0
1902,25,989.31,1,Mumbai,premium,0
1903,14,554.06,1,Mumbai,standard,0
1904,46,1349.74,2,Delhi,basic,0
1905,12,1843.89,3,Chennai,standard,1
1906,17,5042.42,1,Chennai,basic,0
1907,30,1105.18,1,Chennai,basic,0
1908,8,811.99,2,Pune,standard,0
1909,63,1443.76,1,Mumbai,basic,0
1910,52,1280.8,0,Pune,basic,0
1911,32,612.32,0,Mumbai,premium,0
1912,2,,3,Delhi,basic,1
1913,19,1162.16,1,Delhi,standard,0
1914,62,557.75,1,Chennai,basic,0
1915,50,1140.27,2,Mumbai,basic,0
1916,1,572.4,2,Chennai,basic,1
1917,61,1203.31,2,Pune,basic,0
1918,17,1307.22,1,Mumbai,basic,0
1919,13,1029.18,2,Mumbai,standard,0
1920,32,590.58,2,Chennai,standard,0
1921,7,497.93,0,Chennai,standard,0
1922,19,124.77,3,Delhi,basic,0
1923,48,1357.58,1,Pune,premium,0
1924,38,575.72,2,Mumbai,standard,0
1925,63,910.77,1,Mumbai,premium,1
1926,55,798.29,1,Delhi,basic,0
1927,30,2123.9,0,Chennai,standard,0
1928,36,2682.99,2,Delhi,basic,0
1929,15,1025.66,1,Pune,standard,0
1930,34,743.22,1,Mumbai,basic,0
1931,3,2008.22,1,Mumbai,standard,0
1932,44,657.08,0,Mumbai,basic,0
1933,11,,2,Chennai,basic,0
1934,24,1774.96,1,Pune,basic,0
1935,51,994.16,0,Pune,premium,0
1936,30,3127.01,2,Mumbai,standard,0
1937,4,1353.05,1,Delhi,basic,0
1938,29,1044.71,1,Mumbai,standard,0
1939,11,914.78,3,Delhi,premium,0
1940,19,591.44,0,Mumbai,standard,0
1941,67,1461.38,1,Delhi,basic,0
1942,38,308.3,3,Delhi,basic,0
1943,53,955.88,1,Delhi,standard,0
1944,71,1120.62,0,Delhi,basic,0
1945,23,663.26,0,Delhi,basic,0
1946,45,874.67,1,Delhi,basic,0
1947,30,1020.22,3,Pune,standard,0
1948,7,748.64,0,Delhi,standard,1
1949,49,1170.9,2,Mumbai,premium,0
1950,19,1341.86,0,Delhi,standard,0
1951,11,1096.16,0,Mumbai,standard,0
1952,36,1663.84,0,Delhi,basic,0
1953,40,3128.53,3,Delhi,premium,0
1954,9,1934.93,2,Chennai,standard,0
1955,68,556.63,0,Chennai,premium,0
1956,46,974.22,0,Mumbai,basic,0
1957,17,966.62,3,Pune,basic,0
1958,49,1283.05,1,Delhi,standard,0
1959,32,976.97,0,Mumbai,standard,0
1960,45,1482.1,2,Mumbai,standard,0
1961,27,2260.97,3,Mumbai,standard,0
1962,39,1005.11,0,Chennai,basic,0
1963,17,1276.28,2,Delhi,basic,1
1964,19,1729.87,2,Mumbai,basic,1
1965,26,1158.73,0,Delhi,basic,0
1966,27,589.67,1,Mumbai,basic,0
1967,10,1817.03,1,Mumbai,premium,0
1968,19,1886.69,3,Delhi,standard,0
1969,43,496.7,1,Chennai,basic,0
1970,35,670.4,2,Delhi,standard,0
1971,14,1627.48,4,Chennai,basic,0
1972,62,1393.87,2,Delhi,standard,0
1973,16,916.96,2,Mumbai,premium,0
1974,25,1019.42,2,Pune,standard,0
1975,1,1245.48,3,Delhi,basic,1
1976,51,1765.75,0,Delhi,standard,0
1977,60,760.4,1,Pune,premium,0
1978,30,613.86,0,Delhi,basic,0
1979,59,477.28,1,Chennai,basic,0
1980,34,1168.24,0,Pune,basic,0
1981,19,1010.42,0,Pune,basic,0
