person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
25,female,Associate,56239.0,1,MORTGAGE,11000.0,HOMEIMPROVEMENT,12.68,0.2,2,584,No,1
24,male,Associate,85123.0,1,RENT,25000.0,PERSONAL,11.86,0.29,2,608,No,1
25,female,Associate,51747.0,3,RENT,25000.0,EDUCATION,16.35,0.48,3,697,No,1
25,male,High School,44626.0,3,RENT,4200.0,HOMEIMPROVEMENT,10.99,0.09,4,510,No,1
25,female,Bachelor,33366.0,1,OTHER,8000.0,MEDICAL,15.05,0.24,2,579,No,1
21,male,Bachelor,17495.0,1,RENT,4750.0,EDUCATION,12.73,0.27,2,632,No,1
31,male,Associate,91075.0,8,MORTGAGE,2500.0,HOMEIMPROVEMENT,12.99,0.03,5,688,Yes,0
24,female,Associate,71615.0,0,RENT,9500.0,MEDICAL,16.49,0.13,3,648,No,1
22,female,Bachelor,51671.0,0,RENT,5000.0,MEDICAL,12.87,0.1,4,510,Yes,0
27,male,Master,47864.0,6,RENT,16000.0,DEBTCONSOLIDATION,12.73,0.33,8,677,No,1
22,female,Master,73175.0,0,RENT,18000.0,EDUCATION,16.32,0.25,4,667,No,0
23,female,High School,73062.0,0,RENT,8000.0,MEDICAL,13.73,0.11,3,573,Yes,0
23,female,High School,301223.0,0,MORTGAGE,4958.0,DEBTCONSOLIDATION,8.83,0.02,4,584,Yes,0
21,female,High School,67790.0,0,RENT,6000.0,MEDICAL,11.01,0.09,4,600,No,0
29,female,Bachelor,81475.0,7,RENT,5000.0,MEDICAL,7.51,0.06,10,613,No,1
25,female,Bachelor,35752.0,0,RENT,3000.0,HOMEIMPROVEMENT,20.0,0.08,2,538,No,1
28,male,Bachelor,71842.0,4,RENT,18000.0,PERSONAL,15.88,0.25,6,651,No,1
25,male,Bachelor,22645.0,3,RENT,4000.0,DEBTCONSOLIDATION,13.22,0.18,4,684,No,1
27,female,Associate,33443.0,7,RENT,3000.0,DEBTCONSOLIDATION,5.79,0.09,10,564,Yes,0
31,male,Associate,54155.0,10,RENT,12000.0,DEBTCONSOLIDATION,16.66,0.22,7,639,No,1
25,male,Bachelor,59808.0,3,MORTGAGE,4931.0,MEDICAL,13.15,0.08,3,509,No,1
28,male,Master,39682.0,7,RENT,9000.0,PERSONAL,15.62,0.23,10,671,No,1
26,male,Associate,79098.0,2,RENT,20000.0,DEBTCONSOLIDATION,11.99,0.25,2,534,No,1
28,male,High School,68481.0,3,MORTGAGE,2400.0,DEBTCONSOLIDATION,13.99,0.04,6,653,Yes,0
25,female,Associate,31054.0,2,RENT,8500.0,MEDICAL,12.41,0.27,3,573,No,1
26,male,Master,62977.0,5,MORTGAGE,9600.0,HOMEIMPROVEMENT,15.21,0.15,4,545,Yes,0
27,male,High School,73061.0,7,RENT,20000.0,EDUCATION,10.99,0.27,6,606,No,1
33,female,Associate,87353.0,10,RENT,12000.0,VENTURE,10.84,0.14,5,640,Yes,0
28,female,Bachelor,170283.0,7,MORTGAGE,9000.0,HOMEIMPROVEMENT,7.14,0.05,8,656,Yes,0
25,male,Bachelor,102033.0,1,MORTGAGE,2125.0,EDUCATION,15.01,0.02,4,678,No,1
25,male,High School,86581.0,3,MORTGAGE,25000.0,MEDICAL,14.09,0.29,2,681,No,1
22,female,Bachelor,19229.0,0,RENT,4000.0,EDUCATION,10.08,0.21,2,631,No,1
24,female,High School,37892.0,5,RENT,6906.0,EDUCATION,14.62,0.18,4,528,No,1
48,male,High School,41204.0,22,RENT,1500.0,HOMEIMPROVEMENT,14.74,0.04,11,627,No,1
29,male,Associate,178568.0,4,MORTGAGE,10000.0,VENTURE,11.31,0.06,8,550,Yes,0
25,male,High School,72883.0,7,RENT,1200.0,MEDICAL,7.66,0.02,3,667,Yes,0
31,male,Master,49068.0,7,RENT,2500.0,MEDICAL,13.23,0.05,5,523,Yes,0
25,female,High School,87672.0,2,MORTGAGE,18000.0,VENTURE,16.1,0.21,3,533,Yes,0
30,male,Bachelor,138693.0,7,MORTGAGE,19000.0,DEBTCONSOLIDATION,12.34,0.14,7,654,Yes,0
27,female,Associate,49165.0,4,RENT,4800.0,DEBTCONSOLIDATION,11.01,0.1,8,635,Yes,0
26,male,Associate,76600.0,3,MORTGAGE,11000.0,MEDICAL,7.9,0.14,3,680,No,1
24,female,Bachelor,55772.0,5,RENT,3500.0,PERSONAL,12.21,0.06,2,668,No,1
25,male,Master,61166.0,2,RENT,6000.0,MEDICAL,14.79,0.1,3,587,Yes,0
24,female,Associate,35610.0,0,RENT,11000.0,EDUCATION,15.05,0.31,4,655,No,1
27,male,Associate,60038.0,2,RENT,25000.0,DEBTCONSOLIDATION,11.36,0.42,5,647,No,1
29,female,Bachelor,85142.0,6,RENT,10000.0,HOMEIMPROVEMENT,11.01,0.12,8,680,No,0
23,male,Associate,47997.0,0,RENT,12000.0,PERSONAL,10.99,0.25,2,543,No,1
25,female,Bachelor,46214.0,3,RENT,2500.0,DEBTCONSOLIDATION,12.53,0.05,2,684,No,0
23,female,High School,68735.0,2,MORTGAGE,25000.0,HOMEIMPROVEMENT,16.17,0.36,4,577,No,1
33,female,Bachelor,41557.0,10,RENT,10000.0,DEBTCONSOLIDATION,14.22,0.24,9,651,Yes,0
26,male,Bachelor,85184.0,7,RENT,10000.0,HOMEIMPROVEMENT,10.93,0.12,3,687,No,0
25,female,Bachelor,65904.0,6,RENT,3600.0,PERSONAL,11.01,0.05,3,647,No,1
28,female,Master,76443.0,4,MORTGAGE,11200.0,DEBTCONSOLIDATION,14.42,0.15,7,672,No,1
25,male,Associate,90801.0,3,MORTGAGE,12000.0,HOMEIMPROVEMENT,7.29,0.13,3,643,Yes,0
23,male,Bachelor,30059.0,0,MORTGAGE,1375.0,MEDICAL,11.11,0.05,4,506,No,1
33,male,Bachelor,31062.0,10,RENT,8500.0,VENTURE,13.29,0.27,6,624,No,1
27,male,High School,74888.0,0,MORTGAGE,6000.0,HOMEIMPROVEMENT,10.99,0.08,7,646,Yes,0
31,female,Bachelor,53998.0,7,RENT,12000.0,DEBTCONSOLIDATION,17.27,0.22,7,607,No,1
24,female,Master,63511.0,3,RENT,8400.0,VENTURE,6.45,0.13,4,691,Yes,0
26,female,Bachelor,56486.0,4,MORTGAGE,5000.0,EDUCATION,19.16,0.09,3,675,No,1
32,female,Master,17728.0,10,RENT,4791.0,EDUCATION,7.37,0.27,8,713,No,1
24,male,Master,31889.0,3,RENT,6000.0,DEBTCONSOLIDATION,7.71,0.19,4,682,No,0
33,female,High School,44208.0,11,RENT,12283.0,VENTURE,7.7,0.28,9,654,No,1
23,female,High School,81467.0,5,MORTGAGE,5525.0,EDUCATION,6.99,0.07,4,690,Yes,0
24,female,High School,21946.0,3,RENT,3700.0,EDUCATION,14.22,0.17,4,641,No,1
26,male,Associate,32292.0,5,RENT,3825.0,DEBTCONSOLIDATION,14.27,0.12,4,666,No,0
27,male,Bachelor,72951.0,2,MORTGAGE,3410.0,EDUCATION,10.91,0.05,7,693,Yes,0
30,female,Associate,59940.0,6,RENT,19775.0,EDUCATION,12.42,0.33,10,698,No,1
25,female,Associate,112370.0,4,RENT,12000.0,EDUCATION,11.01,0.11,3,499,Yes,0
23,male,High School,64030.0,0,RENT,19139.0,MEDICAL,15.35,0.3,4,613,No,1
24,female,Associate,72145.0,0,RENT,10000.0,PERSONAL,5.99,0.14,4,609,Yes,0
33,female,Master,60853.0,13,MORTGAGE,10000.0,PERSONAL,9.99,0.16,5,680,No,0
24,female,High School,22529.0,2,RENT,1200.0,EDUCATION,11.89,0.05,4,612,Yes,0
33,male,Bachelor,95863.0,12,MORTGAGE,25000.0,HOMEIMPROVEMENT,15.58,0.26,5,729,No,1
21,male,Bachelor,53711.0,1,MORTGAGE,12000.0,DEBTCONSOLIDATION,11.01,0.22,2,650,Yes,0
29,male,Master,112670.0,5,MORTGAGE,5554.0,MEDICAL,10.91,0.05,7,600,Yes,0
29,female,Bachelor,49047.0,6,MORTGAGE,1400.0,EDUCATION,14.26,0.03,5,612,Yes,0
29,male,High School,86948.0,4,MORTGAGE,6000.0,DEBTCONSOLIDATION,9.63,0.07,10,625,Yes,0
25,female,High School,91042.0,5,RENT,10000.0,PERSONAL,7.49,0.11,3,675,Yes,0
36,male,High School,58856.0,10,RENT,10000.0,DEBTCONSOLIDATION,13.61,0.17,15,579,Yes,0
30,male,High School,78978.0,8,RENT,20000.0,VENTURE,10.98,0.25,9,569,No,1
22,female,Associate,36981.0,1,RENT,2800.0,DEBTCONSOLIDATION,6.54,0.08,3,661,Yes,0
25,male,Associate,77723.0,3,RENT,8000.0,DEBTCONSOLIDATION,15.28,0.1,4,608,No,1
35,female,Doctorate,94691.0,13,MORTGAGE,10000.0,DEBTCONSOLIDATION,6.54,0.11,8,671,Yes,0
27,male,Bachelor,42594.0,7,MORTGAGE,6000.0,MEDICAL,16.69,0.14,8,524,No,1
31,female,Bachelor,33846.0,6,OWN,3000.0,EDUCATION,11.49,0.09,9,678,Yes,0
30,male,Bachelor,79404.0,6,RENT,12800.0,EDUCATION,15.2,0.16,7,583,Yes,0
34,male,Associate,150838.0,11,MORTGAGE,20000.0,DEBTCONSOLIDATION,9.68,0.13,7,576,Yes,0
25,male,High School,54102.0,2,RENT,12000.0,MEDICAL,15.31,0.22,3,642,No,1
23,male,High School,114500.0,0,RENT,10000.0,EDUCATION,10.99,0.09,4,642,Yes,0
23,female,Master,84827.0,0,RENT,19425.0,PERSONAL,11.11,0.23,3,722,Yes,0
27,female,Bachelor,68809.0,3,RENT,14000.0,HOMEIMPROVEMENT,13.87,0.2,8,656,No,1
24,male,Master,53726.0,3,MORTGAGE,25000.0,DEBTCONSOLIDATION,15.58,0.47,3,663,No,1
24,male,Bachelor,68154.0,2,RENT,21250.0,VENTURE,15.95,0.31,3,672,No,1
23,male,Master,53884.0,2,RENT,9500.0,EDUCATION,11.26,0.18,2,667,Yes,0
21,male,Associate,79804.0,0,MORTGAGE,13250.0,VENTURE,10.37,0.17,4,618,No,0
31,male,Bachelor,38569.0,11,MORTGAGE,2500.0,DEBTCONSOLIDATION,13.22,0.06,5,641,No,1
28,female,Bachelor,76317.0,10,MORTGAGE,5000.0,EDUCATION,13.67,0.07,7,664,Yes,0
25,male,Bachelor,113520.0,6,MORTGAGE,25000.0,VENTURE,11.01,0.22,2,676,No,1
23,male,High School,22956.0,0,RENT,7000.0,HOMEIMPROVEMENT,8.76,0.3,4,588,No,1
24,female,High School,41187.0,5,RENT,7800.0,PERSONAL,16.49,0.19,4,649,No,1
29,male,Associate,68935.0,11,RENT,7000.0,MEDICAL,11.01,0.1,8,664,No,1
23,male,Associate,26730.0,0,RENT,4500.0,HOMEIMPROVEMENT,13.8,0.17,2,641,No,1
30,female,Associate,72864.0,8,MORTGAGE,4125.0,DEBTCONSOLIDATION,5.99,0.06,5,674,Yes,0
23,female,Bachelor,121147.0,0,MORTGAGE,15000.0,MEDICAL,13.49,0.12,4,523,Yes,0
42,male,Doctorate,75488.0,18,RENT,10000.0,VENTURE,8.49,0.13,14,507,Yes,0
23,male,High School,106532.0,3,MORTGAGE,25000.0,VENTURE,15.59,0.23,3,586,No,1
22,female,High School,20429.0,0,RENT,3000.0,HOMEIMPROVEMENT,13.92,0.15,4,628,No,1
39,female,High School,53445.0,17,RENT,16000.0,MEDICAL,11.01,0.3,16,648,No,1
24,female,Bachelor,67375.0,4,MORTGAGE,6000.0,MEDICAL,14.42,0.09,2,610,No,1
22,male,Associate,43924.0,0,RENT,5000.0,EDUCATION,12.68,0.11,4,592,No,1
26,male,High School,73249.0,4,RENT,15000.0,DEBTCONSOLIDATION,6.03,0.2,3,638,No,0
24,male,Master,65771.0,3,RENT,2400.0,MEDICAL,13.49,0.04,4,656,No,1
41,male,Associate,37774.0,23,RENT,6500.0,DEBTCONSOLIDATION,10.65,0.17,12,569,No,0
24,female,Associate,119341.0,1,RENT,2700.0,EDUCATION,13.49,0.02,4,622,No,0
22,male,Master,27003.0,0,RENT,3500.0,MEDICAL,11.01,0.13,2,676,No,1
34,male,High School,180828.0,13,MORTGAGE,25000.0,VENTURE,16.7,0.14,6,600,Yes,0
27,male,Master,146222.0,4,MORTGAGE,16800.0,HOMEIMPROVEMENT,6.91,0.11,8,731,No,0
51,male,High School,97320.0,28,RENT,18000.0,HOMEIMPROVEMENT,18.78,0.18,20,634,Yes,0
32,female,Master,62135.0,10,MORTGAGE,15000.0,MEDICAL,11.01,0.24,8,670,No,1
41,female,Associate,111144.0,21,MORTGAGE,12000.0,HOMEIMPROVEMENT,7.66,0.11,14,626,No,0
28,female,Bachelor,103033.0,4,RENT,20000.0,HOMEIMPROVEMENT,13.92,0.19,9,668,Yes,0
21,female,High School,65675.0,0,MORTGAGE,10000.0,PERSONAL,11.01,0.15,4,656,Yes,0
25,male,Master,210903.0,4,MORTGAGE,8000.0,HOMEIMPROVEMENT,7.9,0.04,2,588,Yes,0
25,female,Bachelor,36743.0,0,RENT,12000.0,DEBTCONSOLIDATION,6.37,0.33,4,695,No,1
30,female,High School,62112.0,7,RENT,4800.0,MEDICAL,12.69,0.08,10,551,No,0
24,male,High School,104157.0,2,MORTGAGE,20000.0,PERSONAL,10.99,0.19,4,657,No,1
21,female,High School,73858.0,0,RENT,7500.0,EDUCATION,10.39,0.1,2,508,Yes,0
23,female,Bachelor,115361.0,0,MORTGAGE,8000.0,EDUCATION,13.22,0.07,2,485,Yes,0
23,male,Bachelor,64556.0,3,RENT,17000.0,PERSONAL,10.25,0.26,4,577,No,1
30,female,Associate,29409.0,5,MORTGAGE,6100.0,MEDICAL,14.27,0.21,10,643,No,1
26,female,Associate,102989.0,4,MORTGAGE,7200.0,PERSONAL,8.9,0.07,4,596,Yes,0
28,female,High School,130842.0,4,RENT,25000.0,EDUCATION,14.61,0.19,6,626,No,1
23,male,Bachelor,52338.0,0,RENT,10000.0,EDUCATION,16.89,0.19,4,584,No,1
25,female,Master,96561.0,0,OWN,10000.0,EDUCATION,14.72,0.1,3,625,No,0
33,male,Master,43132.0,8,RENT,6000.0,PERSONAL,13.72,0.14,8,591,No,1
25,male,High School,59807.0,3,MORTGAGE,24619.0,HOMEIMPROVEMENT,12.87,0.41,3,673,No,0
29,male,High School,31535.0,6,RENT,6361.0,MEDICAL,14.54,0.2,6,618,No,1
25,male,Bachelor,112857.0,5,MORTGAGE,2000.0,DEBTCONSOLIDATION,15.23,0.02,4,668,Yes,0
33,female,High School,80762.0,8,MORTGAGE,9200.0,PERSONAL,11.01,0.11,7,593,Yes,0
26,male,Bachelor,35609.0,4,RENT,5000.0,MEDICAL,12.99,0.14,2,661,No,1
26,male,Associate,49175.0,4,RENT,5000.0,MEDICAL,13.83,0.1,3,642,No,0
26,male,Associate,48922.0,3,RENT,3600.0,EDUCATION,7.5,0.07,4,590,Yes,0
23,female,High School,76289.0,0,RENT,5000.0,MEDICAL,14.84,0.07,4,661,No,1
23,male,High School,61017.0,5,MORTGAGE,10000.0,MEDICAL,10.99,0.16,3,636,No,0
23,male,High School,44470.0,2,RENT,10000.0,EDUCATION,8.59,0.22,2,643,Yes,0
23,female,Master,66328.0,1,MORTGAGE,5000.0,DEBTCONSOLIDATION,14.96,0.08,2,611,No,1
28,male,High School,109073.0,5,MORTGAGE,17600.0,HOMEIMPROVEMENT,16.35,0.16,5,606,No,0
30,female,Associate,83357.0,8,RENT,22165.0,MEDICAL,17.0,0.27,5,525,No,1
50,male,Bachelor,55772.0,26,MORTGAGE,5000.0,PERSONAL,7.9,0.09,16,687,No,0
30,male,High School,41555.0,7,RENT,2400.0,DEBTCONSOLIDATION,15.57,0.06,5,581,No,1
24,female,Associate,37217.0,1,RENT,5000.0,EDUCATION,12.95,0.13,2,462,No,1
30,male,High School,83749.0,10,RENT,3600.0,MEDICAL,13.99,0.04,10,633,Yes,0
25,female,Master,57272.0,1,RENT,19000.0,MEDICAL,11.99,0.33,2,648,No,1
26,female,Bachelor,180416.0,4,MORTGAGE,7000.0,MEDICAL,6.62,0.04,3,651,Yes,0
27,male,High School,18538.0,2,RENT,7096.0,PERSONAL,9.13,0.38,5,557,No,1
34,male,Associate,97037.0,10,RENT,5000.0,VENTURE,11.01,0.05,9,641,Yes,0
42,male,Bachelor,73803.0,14,RENT,8554.0,PERSONAL,7.25,0.12,14,706,No,0
22,male,High School,22534.0,1,RENT,7000.0,HOMEIMPROVEMENT,10.65,0.31,2,541,No,1
24,male,Master,71459.0,3,RENT,16000.0,MEDICAL,19.47,0.22,2,684,No,1
27,female,High School,55051.0,4,RENT,3600.0,VENTURE,12.42,0.07,8,455,Yes,0
22,female,Bachelor,24993.0,0,RENT,6500.0,DEBTCONSOLIDATION,10.99,0.26,2,704,No,1
25,male,Master,166588.0,2,MORTGAGE,20000.0,DEBTCONSOLIDATION,15.94,0.12,4,659,No,1
23,female,High School,97293.0,2,RENT,1358.0,EDUCATION,8.96,0.01,3,640,Yes,0
44,male,High School,115163.0,22,MORTGAGE,10000.0,VENTURE,10.95,0.09,15,629,Yes,0
34,female,Associate,29524.0,9,RENT,6215.0,EDUCATION,10.04,0.21,14,649,No,0
22,male,Associate,52483.0,3,RENT,3800.0,EDUCATION,6.99,0.07,4,662,Yes,0
31,male,High School,67077.0,6,RENT,3600.0,EDUCATION,7.51,0.05,7,643,No,0
24,male,Master,10951.0,0,RENT,1500.0,EDUCATION,13.99,0.14,4,693,No,1
42,male,High School,135412.0,18,MORTGAGE,25000.0,PERSONAL,12.76,0.18,16,648,No,0
23,female,Bachelor,71428.0,1,RENT,15000.0,MEDICAL,13.43,0.21,4,636,No,1
28,female,Associate,36900.0,4,RENT,10000.0,VENTURE,9.53,0.27,5,548,No,1
27,female,High School,38469.0,5,MORTGAGE,7500.0,HOMEIMPROVEMENT,7.74,0.19,8,627,No,0
26,female,Associate,81019.0,1,RENT,4718.0,DEBTCONSOLIDATION,16.22,0.06,4,590,No,1
22,male,Master,26299.0,0,RENT,8000.0,EDUCATION,16.77,0.3,2,670,No,1
31,male,Associate,56487.0,9,RENT,8875.0,MEDICAL,10.77,0.16,9,599,Yes,0
22,male,High School,75646.0,0,RENT,24000.0,PERSONAL,16.45,0.32,4,639,No,1
22,male,Bachelor,94809.0,1,OTHER,5600.0,PERSONAL,11.01,0.06,2,668,Yes,0
23,male,Master,66819.0,0,OWN,15000.0,VENTURE,13.49,0.22,2,705,Yes,0
28,female,Associate,120941.0,4,MORTGAGE,20000.0,VENTURE,11.48,0.17,5,551,Yes,0
30,male,Bachelor,82934.0,6,RENT,10000.0,PERSONAL,10.75,0.12,7,545,Yes,0
21,male,Bachelor,39347.0,0,RENT,7000.0,VENTURE,11.49,0.18,2,652,Yes,0
35,female,High School,167901.0,17,MORTGAGE,35000.0,DEBTCONSOLIDATION,12.69,0.21,6,665,Yes,0
30,female,Doctorate,23759.0,11,RENT,4665.0,PERSONAL,14.99,0.2,7,671,No,1
22,male,High School,193368.0,0,RENT,10000.0,VENTURE,8.94,0.05,3,549,Yes,0
25,female,Associate,45083.0,2,MORTGAGE,7500.0,PERSONAL,14.96,0.17,4,619,Yes,0
27,male,Bachelor,156813.0,6,RENT,10000.0,EDUCATION,7.74,0.06,5,663,Yes,0
34,male,Bachelor,37887.0,13,RENT,10000.0,DEBTCONSOLIDATION,10.37,0.26,10,704,No,1
29,female,Master,68015.0,6,RENT,8000.0,PERSONAL,11.01,0.12,5,542,No,1
26,female,High School,27133.0,4,OWN,7504.0,MEDICAL,10.96,0.28,3,559,Yes,0
23,female,Bachelor,144105.0,0,RENT,12000.0,EDUCATION,10.39,0.08,3,643,Yes,0
27,male,Master,85316.0,7,RENT,6475.0,VENTURE,10.32,0.08,8,517,Yes,0
23,male,Associate,44108.0,3,RENT,3000.0,HOMEIMPROVEMENT,11.35,0.07,4,477,No,1
21,female,Associate,32471.0,0,RENT,2400.0,PERSONAL,11.58,0.07,4,545,No,1
27,male,Associate,59418.0,7,MORTGAGE,8500.0,MEDICAL,10.59,0.14,6,661,No,0
21,female,High School,37237.0,0,RENT,12000.0,EDUCATION,5.79,0.32,2,594,No,1
24,female,High School,84161.0,5,RENT,10000.0,PERSONAL,17.14,0.12,4,636,No,1
25,female,Associate,49236.0,2,MORTGAGE,4750.0,DEBTCONSOLIDATION,11.01,0.1,3,682,No,0
22,male,High School,55432.0,0,RENT,7500.0,EDUCATION,11.01,0.14,4,589,Yes,0
29,female,High School,50488.0,5,MORTGAGE,3800.0,MEDICAL,7.51,0.08,9,526,No,1
22,female,Bachelor,200707.0,1,MORTGAGE,23450.0,PERSONAL,11.36,0.12,2,560,Yes,0
21,female,High School,51010.0,0,RENT,16000.0,VENTURE,12.84,0.31,2,551,No,1
35,female,Master,329467.0,14,MORTGAGE,25000.0,MEDICAL,14.59,0.08,6,638,No,1
25,male,High School,144805.0,1,MORTGAGE,7952.0,EDUCATION,11.23,0.05,4,617,No,1
31,female,High School,228896.0,9,MORTGAGE,24000.0,MEDICAL,11.01,0.1,10,676,Yes,0
27,male,High School,74401.0,8,RENT,13000.0,PERSONAL,10.59,0.17,8,635,No,1
22,male,Associate,51496.0,0,MORTGAGE,14750.0,VENTURE,12.99,0.29,3,598,Yes,0
23,male,Bachelor,49026.0,0,MORTGAGE,7500.0,VENTURE,9.02,0.15,3,554,Yes,0
26,female,Bachelor,112360.0,7,MORTGAGE,20000.0,MEDICAL,13.95,0.18,6,495,No,1
26,male,High School,70429.0,3,RENT,20000.0,DEBTCONSOLIDATION,10.64,0.28,4,682,No,1
30,male,High School,58682.0,5,RENT,10000.0,EDUCATION,12.18,0.17,9,585,Yes,0
25,male,High School,52217.0,1,RENT,12000.0,DEBTCONSOLIDATION,11.4,0.23,3,515,Yes,0
31,female,Bachelor,39666.0,4,RENT,4500.0,HOMEIMPROVEMENT,11.14,0.11,9,654,No,1
43,female,High School,119538.0,20,MORTGAGE,7750.0,MEDICAL,15.31,0.06,14,615,No,1
23,female,Bachelor,79348.0,0,RENT,20000.0,MEDICAL,10.37,0.25,2,703,No,1
26,male,High School,88451.0,6,MORTGAGE,10625.0,EDUCATION,6.03,0.12,4,559,Yes,0
23,female,High School,45024.0,2,RENT,9250.0,PERSONAL,16.32,0.21,4,655,Yes,0
27,female,Associate,25049.0,3,RENT,8000.0,VENTURE,11.89,0.32,6,554,No,1
28,male,High School,74360.0,6,RENT,7000.0,DEBTCONSOLIDATION,12.98,0.09,8,640,No,1
26,female,Master,60925.0,4,RENT,4800.0,VENTURE,11.01,0.08,3,655,Yes,0
24,female,Bachelor,42579.0,1,RENT,19000.0,DEBTCONSOLIDATION,11.36,0.45,2,677,No,1
25,male,Master,38997.0,2,RENT,1500.0,EDUCATION,7.41,0.04,4,684,Yes,0
25,male,Master,84992.0,1,RENT,15000.0,PERSONAL,11.89,0.18,2,705,No,0
27,male,Bachelor,34733.0,7,RENT,8626.0,EDUCATION,14.03,0.25,7,644,No,1
27,male,Bachelor,91263.0,4,RENT,20000.0,DEBTCONSOLIDATION,13.49,0.22,7,639,No,0
34,male,Associate,69105.0,10,RENT,10000.0,EDUCATION,11.14,0.14,8,573,Yes,0
52,male,Bachelor,102892.0,31,RENT,11000.0,DEBTCONSOLIDATION,12.42,0.11,25,685,No,0
22,male,Associate,79029.0,1,MORTGAGE,13000.0,DEBTCONSOLIDATION,10.38,0.16,2,609,Yes,0
26,male,High School,42945.0,3,RENT,14566.0,DEBTCONSOLIDATION,10.76,0.34,3,579,No,1
26,male,Associate,63092.0,4,MORTGAGE,6500.0,MEDICAL,15.68,0.1,4,673,No,1
49,male,Master,51204.0,28,MORTGAGE,8000.0,EDUCATION,7.14,0.16,15,529,Yes,0
30,female,Associate,102661.0,8,RENT,24000.0,PERSONAL,16.82,0.23,8,699,No,1
31,male,High School,94535.0,9,MORTGAGE,20000.0,HOMEIMPROVEMENT,14.26,0.21,10,612,No,1
23,male,Master,103117.0,0,RENT,12000.0,VENTURE,13.16,0.12,2,675,Yes,0
26,male,Bachelor,88638.0,2,MORTGAGE,12000.0,EDUCATION,7.95,0.14,4,598,No,0
31,male,Associate,80028.0,9,MORTGAGE,2400.0,HOMEIMPROVEMENT,9.91,0.03,5,557,No,1
31,female,Associate,56589.0,8,MORTGAGE,8000.0,EDUCATION,13.49,0.14,5,602,No,1
33,male,Bachelor,37436.0,13,RENT,3000.0,MEDICAL,14.23,0.08,10,638,No,1
23,female,Bachelor,54919.0,0,RENT,6225.0,VENTURE,11.54,0.11,4,706,Yes,0
29,male,Bachelor,17061.0,7,RENT,4475.0,VENTURE,16.89,0.26,9,694,No,1
25,male,High School,153308.0,0,MORTGAGE,5000.0,DEBTCONSOLIDATION,12.73,0.03,2,642,No,1
21,male,Bachelor,12268.0,0,RENT,2375.0,MEDICAL,10.0,0.19,3,689,No,1
43,female,Associate,30903.0,16,RENT,8000.0,MEDICAL,11.99,0.26,17,603,No,1
27,male,Bachelor,82834.0,6,MORTGAGE,17500.0,MEDICAL,17.93,0.21,10,656,No,1
22,female,Bachelor,57005.0,0,RENT,18000.0,DEBTCONSOLIDATION,10.71,0.32,3,554,No,1
30,female,Associate,123216.0,8,RENT,18000.0,MEDICAL,10.6,0.15,7,564,Yes,0
23,male,Bachelor,56153.0,2,MORTGAGE,9500.0,PERSONAL,12.69,0.17,4,591,No,1
28,male,Associate,190722.0,9,MORTGAGE,12000.0,MEDICAL,6.62,0.06,8,626,No,0
35,female,Master,73237.0,14,RENT,15000.0,HOMEIMPROVEMENT,13.43,0.2,5,712,Yes,0
43,male,High School,51801.0,20,MORTGAGE,7480.0,EDUCATION,13.09,0.14,15,635,No,0
51,male,Bachelor,600734.0,33,MORTGAGE,20000.0,PERSONAL,10.37,0.03,19,683,No,0
23,male,Master,8518.0,0,RENT,1935.0,VENTURE,13.39,0.23,5,637,No,1
28,female,Bachelor,82656.0,4,OWN,12000.0,EDUCATION,12.09,0.15,9,708,Yes,0
23,male,Master,37200.0,0,MORTGAGE,8000.0,VENTURE,5.71,0.22,4,718,No,0
34,male,Associate,72981.0,11,MORTGAGE,10000.0,PERSONAL,11.36,0.14,7,655,No,0
28,male,Bachelor,31375.0,0,RENT,7000.0,DEBTCONSOLIDATION,12.53,0.22,8,661,No,0
32,male,Bachelor,147145.0,7,MORTGAGE,10000.0,MEDICAL,8.17,0.07,8,645,No,0
29,male,High School,65905.0,5,MORTGAGE,12000.0,MEDICAL,11.99,0.18,8,531,Yes,0
22,male,High School,86016.0,0,RENT,7000.0,MEDICAL,15.88,0.08,3,600,No,1
36,male,Associate,40992.0,9,RENT,5000.0,VENTURE,12.49,0.12,11,667,No,0
27,female,High School,55051.0,8,RENT,10000.0,EDUCATION,10.88,0.18,9,670,Yes,0
25,female,Bachelor,35409.0,2,RENT,14800.0,MEDICAL,7.49,0.42,3,448,No,1
26,male,Doctorate,43449.0,1,RENT,12875.0,MEDICAL,11.01,0.3,2,582,No,1
36,female,High School,81171.0,15,RENT,10000.0,PERSONAL,16.0,0.12,14,619,No,0
44,female,High School,29953.0,20,OWN,5000.0,EDUCATION,14.74,0.17,15,597,Yes,0
33,male,Associate,75440.0,8,MORTGAGE,20000.0,MEDICAL,11.01,0.27,8,699,No,1
23,female,Master,94780.0,0,RENT,25000.0,VENTURE,10.62,0.26,3,667,No,1
24,male,Master,44099.0,0,RENT,8000.0,PERSONAL,15.28,0.18,3,635,No,1
21,male,Master,67757.0,0,RENT,6500.0,DEBTCONSOLIDATION,13.98,0.1,4,659,Yes,0
36,male,Bachelor,70769.0,13,MORTGAGE,9588.0,MEDICAL,16.68,0.14,14,703,No,1
28,female,Bachelor,39780.0,6,RENT,9000.0,MEDICAL,12.27,0.23,8,629,No,1
