x,y
31.169,36.003
35.501,48.167
27.226,63.084
21.783,59.205
31.13,28.401
19.415,52.111
31.15,48.998
28.677,58.058
25.699,50.488
15.521,67.998
26.873,46.218
41.864,60.413
30.915,41.274
23.966,54.42
19.932,51.901
25.376,36.242
27.041,48.983
27.57,29.505
44.116,45.279
20.182,46.174
28.736,39.049
21.343,43.534
34.406,56.738
35.776,41.706
25.725,51.226
26.519,51.261
28.074,33.416
25.437,47.148
34.105,52.251
25.146,35.08
32.212,49.368
28.498,45.855
33.814,58.574
28.704,62.976
28.264,50.899
23.158,47.847
16.903,41.033
26.689,58.568
34.118,49.833
24.415,39.851
38.665,37.596
24.958,52.173
28.969,55.268
31.754,59.893
29.87,69.729
38.069,51.304
34.425,49.112
37.904,52.007
27.578,52.83
36.727,62.106
35.072,52.915
33.53,55.428
34.596,39.455
27.588,33.673
31.049,32.951
30.208,47.828
26.215,44.493
29.398,53.721
33.297,46.072
27.914,45.332
34.74,34.803
32.492,52.015
29.825,51.154
29.145,52.541
32.376,42.343
24.669,50.727
27.706,57.346
25.493,45.261
29.755,58.273
34.779,47.866
25.164,34.862
31.997,38.537
16.826,69.727
22.789,57.086
30.382,54.26
21.381,54.339
28.755,58.815
31.844,65.188
35.033,51.048
30.121,44.967
35.43,44.149
28.232,37.162
35.417,56.0
39.744,58.541
28.86,57.693
31.376,47.425
32.926,57.607
12.241,48.634
32.079,30.421
29.845,39.119
32.134,53.47
20.503,54.108
34.703,41.602
15.83,43.289
24.394,53.852
32.166,35.987
29.308,51.503
29.132,57.614
28.278,42.147
30.261,52.548
32.186,46.38
24.372,53.045
31.051,49.181
18.785,57.779
19.477,65.792
34.434,53.085
35.448,50.718
22.837,39.206
42.818,46.125
31.463,61.175
33.734,67.725
24.28,51.462
34.254,59.128
25.023,53.134
28.366,54.131
35.061,64.317
31.47,47.465
26.445,35.96
23.128,43.809
18.581,64.609
24.534,57.129
33.089,45.237
28.876,29.507
26.959,42.895
26.748,33.156
32.045,37.77
30.593,58.715
21.245,62.898
23.92,63.038
29.294,59.114
24.148,62.704
26.363,52.477
32.314,45.104
30.505,53.031
25.181,55.064
37.317,34.51
34.498,38.752
32.659,50.645
34.944,54.117
38.588,55.589
23.839,38.34
21.029,33.711
25.571,41.714
23.052,42.212
35.472,68.19
39.35,57.91
30.576,43.668
22.349,38.677
16.636,49.272
28.09,40.592
22.802,45.35
24.25,58.341
28.261,44.789
47.442,28.717
29.237,61.157
33.399,61.753
28.702,52.535
26.201,46.879
29.837,63.658
36.507,52.308
28.791,41.622
33.647,47.674
27.841,54.158
25.941,47.222
17.481,72.182
28.295,55.917
31.808,54.389
26.429,61.611
36.277,51.104
26.323,62.333
23.078,60.119
38.533,64.425
32.295,46.787
37.858,56.724
27.476,60.939
32.596,60.621
34.809,49.834
22.97,49.341
25.126,40.644
27.275,49.527
34.786,49.375
40.345,34.751
28.642,57.743
28.662,54.934
26.395,43.581
32.495,48.189
20.336,52.291
24.123,54.705
21.912,49.325
19.157,48.802
34.927,55.67
29.283,48.947
30.801,54.966
29.314,68.793
27.91,40.916
34.066,43.736
28.228,39.54
30.065,46.579
40.473,55.916
18.034,46.725
25.418,68.354
41.335,64.495
29.206,45.709
32.374,52.708
31.783,44.573
30.137,46.044
33.206,54.688
35.83,54.897
32.885,52.575
34.419,50.068
29.171,52.191
40.21,54.81
20.672,50.324
38.662,61.821
25.295,56.944
41.477,38.545
38.768,37.821
23.633,46.392
30.886,52.524
34.119,43.748
31.129,48.234
33.913,52.645
21.916,51.953
41.42,50.87
29.862,52.747
27.176,63.908
26.563,43.167
39.948,48.482
31.065,47.384
13.237,59.424
37.165,55.85
22.101,50.921
34.884,34.809
36.615,56.026
36.241,62.554
28.091,61.937
31.253,60.44
35.68,47.961
27.439,47.282
32.739,58.304
19.975,62.394
29.472,64.191
45.032,48.127
33.2,54.363
26.784,48.961
40.826,39.635
28.862,49.047
21.548,47.646
26.322,64.565
39.148,40.954
18.953,56.402
25.416,55.003
22.587,59.568
33.721,54.322
29.9,70.235
19.841,50.786
27.093,65.69
30.99,56.529
22.046,45.465
32.213,58.155
36.77,54.442
31.778,44.874
41.966,48.417
32.521,45.655
36.631,43.411
32.964,37.225
28.794,58.368
28.581,46.532
22.992,56.174
40.021,65.755
33.771,33.525
20.503,58.164
37.139,55.773
26.237,60.366
25.872,46.412
30.992,56.093
32.211,57.511
26.302,54.612
19.093,24.517
26.092,54.847
46.369,51.646
14.648,39.853
28.658,55.541
37.446,42.854
16.352,35.804
30.051,58.253
26.921,42.51
31.633,58.793
24.627,56.849
30.829,61.061
24.396,40.922
29.648,36.757
36.888,43.181
24.665,66.869
28.578,52.184
26.429,54.049
25.633,33.271
29.795,41.058
32.777,46.06
34.545,46.524
29.232,54.597
38.893,62.316
36.021,55.926
30.803,64.9
30.655,38.581
35.274,53.181
29.889,38.589
41.525,44.05
28.687,45.212
29.981,60.912
34.467,66.044
34.069,51.323
30.746,52.689
25.876,44.402
29.391,45.501
30.105,50.005
23.926,40.703
21.974,65.299
38.831,41.483
20.395,51.526
38.789,43.168
34.633,47.319
19.468,51.586
21.636,48.074
25.206,63.428
35.376,56.881
23.56,47.545
24.797,46.334
22.154,62.012
23.164,32.729
37.794,49.507
31.72,75.759
28.248,47.49
26.096,42.499
24.696,51.835
34.68,59.673
21.783,57.985
23.677,50.508
22.158,35.479
25.848,61.737
31.641,52.685
35.866,42.399
26.956,58.229
23.514,52.527
25.249,52.726
29.504,37.802
31.421,54.857
32.699,44.758
32.457,27.698
42.313,58.039
35.66,35.875
39.417,42.807
34.967,50.812
30.285,50.948
25.764,36.186
31.971,57.549
22.558,38.48
33.413,51.046
30.779,36.817
37.881,69.563
22.976,49.867
37.078,36.917
24.089,54.347
28.536,44.883
34.398,69.39
36.349,49.921
33.725,44.936
31.63,54.99
36.548,44.273
26.887,44.377
28.254,46.054
23.71,56.799
26.485,33.952
22.608,55.42
32.184,37.569
34.663,46.235
25.089,53.261
26.658,53.018
20.779,53.139
30.007,60.529
30.493,26.72
25.725,58.533
34.243,51.791
29.95,61.106
34.534,45.589
25.307,38.386
22.196,41.902
27.226,59.109
22.299,53.447
22.405,38.159
31.246,35.353
22.183,56.505
37.972,50.26
37.147,50.739
30.664,74.169
30.513,49.164
36.472,45.394
27.943,55.919
22.155,49.201
23.106,48.581
28.938,44.472
34.067,37.17
23.088,44.389
30.946,36.784
28.981,42.102
16.897,44.859
33.587,46.261
27.005,48.319
11.651,42.911
38.597,50.499
20.6,52.852
26.905,37.991
19.202,56.981
37.56,56.813
34.573,41.684
19.974,57.41
30.382,50.962
40.498,47.971
32.161,54.089
33.878,53.189
31.162,28.127
29.424,57.399
29.721,53.011
19.858,50.499
28.813,49.432
25.84,50.704
21.305,37.342
39.849,51.776
36.224,45.806
31.178,35.43
30.411,61.838
27.308,40.918
25.988,62.682
33.884,57.762
32.318,57.357
30.588,57.748
20.811,46.456
21.374,39.098
35.694,50.24
28.952,46.465
21.099,56.178
25.064,54.435
30.195,47.099
31.645,54.361
31.199,70.39
32.412,46.768
33.654,37.549
32.778,53.758
20.823,50.044
43.395,42.804
35.84,35.899
11.08,61.221
22.773,58.943
20.465,63.275
38.565,53.127
23.271,53.124
23.812,48.51
41.14,45.277
38.643,53.779
14.923,65.408
27.376,52.757
33.249,61.33
33.521,59.054
45.18,47.318
30.689,52.334
30.091,58.937
25.139,49.45
35.187,47.818
29.186,50.188
41.733,27.393
41.662,47.927
26.923,23.214
35.937,54.922
27.849,53.426
24.966,44.087
32.808,47.075
25.954,43.862
20.42,56.418
33.371,65.44
38.875,71.434
32.788,44.229
32.948,45.643
24.416,45.838
31.632,52.234
35.033,37.761
33.44,47.756
36.064,65.784
33.106,47.458
23.403,50.999
29.037,43.281
36.131,57.963
32.695,30.952
32.541,53.03
25.249,49.832
38.559,55.993
42.618,40.683
37.685,51.796
28.108,49.208
24.174,41.051
37.905,30.474
15.265,60.102
28.067,60.302
32.286,51.402
29.263,50.666
37.101,40.229
34.72,54.303
22.455,60.284
22.103,49.017
33.1,20.742
29.832,38.212
32.094,60.226
32.796,54.941
41.156,56.355
33.127,48.736
26.887,65.388
35.411,42.959
23.117,40.923
25.017,65.824
23.867,41.491
41.161,60.824
34.069,44.285
29.041,46.801
32.351,35.939
40.015,43.875
31.562,48.428
22.608,47.871
32.111,61.397
35.269,51.964
31.079,48.081
35.341,50.726
20.494,52.839
31.066,65.533
40.788,63.088
34.105,47.023
31.557,46.02
28.751,65.143
38.915,56.607
26.149,37.121
20.476,40.445
18.991,43.366
29.184,48.261
29.114,65.339
33.056,53.259
20.4,30.768
26.573,37.218
29.554,43.037
32.185,40.428
39.533,48.936
30.892,51.779
33.159,53.69
29.978,43.227
42.304,46.351
40.933,54.063
39.848,38.941
33.709,64.502
19.406,52.545
20.814,55.985
22.744,42.774
23.789,48.055
26.299,49.406
41.551,50.294
25.553,70.993
27.36,50.52
30.699,38.342
24.52,49.65
28.985,61.866
15.083,52.494
33.824,57.976
31.617,65.624
26.134,55.128
32.561,45.838
33.343,45.408
29.3,54.607
23.15,34.757
30.092,40.386
31.56,58.989
18.128,57.454
36.842,39.404
26.759,62.135
32.708,43.206
30.545,36.131
25.763,34.155
24.327,59.393
35.273,62.163
15.475,41.826
26.048,63.923
33.666,51.919
27.57,52.529
26.164,43.521
29.745,50.118
23.406,45.08
24.883,57.24
34.254,53.037
35.844,52.452
34.809,39.341
27.539,63.831
26.598,56.317
38.16,49.516
17.843,59.434
35.003,46.878
28.921,53.21
24.272,54.4
16.675,41.627
19.738,51.064
38.008,48.867
22.207,55.625
24.645,39.072
24.078,50.599
22.587,53.193
27.145,54.724
16.583,58.724
27.9,58.68
32.171,46.585
23.9,47.889
34.189,44.057
37.789,61.024
33.225,46.803
30.436,52.986
23.778,50.952
32.014,48.522
31.865,63.108
32.806,62.928
38.791,41.771
37.011,49.015
34.636,58.479
42.683,62.087
34.883,34.048
31.719,43.333
32.362,38.796
36.938,43.178
29.43,55.835
29.074,24.756
26.186,51.296
22.699,46.701
23.129,53.265
39.375,46.92
20.067,57.822
32.452,42.382
29.229,45.654
45.06,50.254
35.309,37.018
27.021,44.274
23.071,59.833
41.633,69.726
35.596,58.392
37.345,52.017
30.102,37.154
16.975,55.696
29.304,48.396
23.239,54.703
27.456,52.073
28.525,62.903
30.661,61.443
29.326,48.707
33.326,55.281
43.661,66.342
41.354,37.021
38.785,52.007
21.842,50.657
28.353,47.409
34.533,68.956
37.194,47.06
37.347,54.214
33.845,49.453
29.605,52.503
27.3,47.409
27.489,37.821
31.972,48.283
27.615,32.031
28.457,58.53
24.509,28.863
27.017,41.301
28.636,29.951
35.628,61.422
45.352,30.914
35.88,53.547
31.139,32.023
25.554,42.737
25.173,63.083
28.359,45.02
34.196,44.063
24.95,39.937
34.724,54.216
25.582,56.097
29.895,49.406
27.124,32.829
35.138,49.141
26.565,47.843
26.413,60.675
42.667,46.486
32.838,49.162
31.171,46.403
42.519,48.384
23.594,59.142
15.316,57.591
23.546,52.165
39.38,55.189
35.924,51.083
28.788,41.419
30.727,46.991
33.025,44.702
29.889,49.937
36.502,61.24
32.477,58.864
24.14,48.715
28.497,55.863
33.282,44.191
31.079,45.257
37.329,46.198
35.716,54.816
27.06,56.461
34.625,48.749
28.23,46.004
33.413,46.392
33.438,58.135
30.758,56.345
25.718,47.426
23.68,38.096
23.576,25.393
19.726,49.363
42.314,47.56
34.444,59.646
27.113,39.081
30.728,45.658
21.641,36.432
27.601,38.238
29.59,61.754
28.452,55.969
23.991,61.593
38.786,48.02
37.54,43.284
25.316,38.498
33.728,70.548
33.367,24.28
32.502,56.472
33.934,58.993
31.833,45.975
32.199,64.292
27.991,53.388
25.686,39.101
27.011,36.93
36.7,58.104
13.905,57.845
16.628,44.68
29.163,43.851
27.307,54.823
34.742,53.935
22.049,51.512
35.268,52.874
34.398,59.629
28.572,53.89
39.052,34.625
32.395,43.565
19.725,62.447
24.234,52.085
34.486,43.27
33.948,55.147
28.928,43.872
22.02,56.323
31.072,37.744
23.197,56.14
25.972,53.523
33.669,43.793
29.794,56.357
38.088,56.514
31.759,42.465
31.76,52.821
34.47,51.923
31.33,49.719
26.26,45.467
32.738,57.845
26.692,53.443
18.329,64.596
27.344,28.801
37.397,50.886
19.982,55.941
35.169,45.509
33.73,59.109
32.308,37.003
32.358,50.704
26.241,52.139
27.572,46.746
27.372,42.396
34.983,62.214
23.141,38.652
31.486,43.83
29.358,44.217
30.275,49.845
36.176,58.282
12.027,51.72
22.387,68.184
21.876,54.567
35.511,48.238
33.401,46.38
44.677,56.5
28.763,40.976
26.338,60.243
33.515,44.626
22.815,70.533
32.221,63.551
24.784,47.094
30.643,44.819
31.728,41.542
37.76,42.727
25.026,49.759
22.697,44.628
33.107,67.08
34.492,38.72
33.722,59.034
31.824,47.078
22.13,43.208
27.736,37.441
33.348,40.588
36.814,56.657
26.677,51.554
32.02,56.438
21.038,48.588
27.932,35.866
28.575,64.251
36.42,44.651
27.805,47.119
37.358,50.623
42.176,50.492
21.001,27.304
34.035,47.135
32.403,53.879
27.115,51.015
32.248,42.933
25.65,50.909
27.55,64.186
32.409,65.162
25.909,59.18
36.611,48.123
22.296,49.275
24.816,36.489
30.545,63.789
26.793,45.254
32.68,56.663
21.148,54.919
44.384,40.16
26.212,50.099
34.226,46.735
36.667,51.41
38.258,54.307
34.01,29.304
25.033,45.551
20.105,49.117
31.269,44.685
28.668,45.738
28.479,46.049
31.406,40.909
33.791,47.241
24.55,65.451
25.423,52.625
17.629,58.628
33.357,56.816
24.979,49.714
26.387,53.455
19.209,56.019
36.943,51.598
22.279,55.029
28.281,48.686
33.351,45.97
24.729,54.474
22.889,39.859
31.547,56.321
30.106,48.174
27.13,48.276
13.359,56.928
34.061,55.063
34.733,39.614
39.171,35.504
20.259,43.688
34.268,48.009
30.907,39.161
36.572,70.287
31.314,45.821
30.853,48.388
24.81,49.435
30.799,55.685
22.921,51.955
32.762,47.579
29.176,54.525
32.266,37.511
37.816,80.914
30.244,46.526
23.994,46.227
36.641,36.665
33.052,43.931
36.174,46.401
24.227,58.126
51.245,54.112
28.006,44.408
30.264,43.877
39.261,57.51
21.591,30.685
26.144,44.044
24.683,45.674
28.112,55.105
20.865,61.264
31.76,37.261
35.032,61.418
31.992,52.976
25.724,42.352
24.49,56.268
19.078,60.683
31.358,36.823
36.792,38.309
19.977,34.322
39.624,59.847
34.889,63.483
22.023,49.997
25.74,37.245
25.954,37.625
27.964,45.836
24.58,44.893
24.91,41.111
32.391,49.211
27.542,47.966
32.117,46.478
27.182,53.495
31.325,43.792
30.296,40.994
34.762,39.202
28.459,55.983
21.392,55.888
36.672,61.627
33.995,49.219
28.562,54.554
22.156,41.325
34.913,58.503
42.526,42.834
33.767,51.908
32.208,30.644
29.817,51.847
30.872,45.717
26.072,60.447
33.815,44.193
43.742,54.711
41.434,48.189
29.144,62.789
28.451,51.458
24.328,60.459
20.26,39.274
26.879,40.583
38.475,52.73
25.681,49.615
40.367,57.326
27.588,44.285
28.847,68.771
19.693,61.033
28.214,59.737
34.904,39.336
33.184,49.481
30.146,57.659
29.81,50.62
24.912,53.789
41.187,36.953
23.065,36.155
30.503,46.976
25.29,44.81
35.419,51.932
28.562,60.397
24.745,53.096
30.157,61.278
38.098,53.956
29.083,46.841
21.524,39.483
27.364,33.195
29.083,45.602
30.767,47.144
34.327,35.509
34.949,44.69
25.988,31.37
43.128,50.332
29.952,48.423
35.152,47.204
32.133,46.777
40.338,51.439
32.187,56.478
25.923,69.975
38.319,38.561
37.172,56.705
34.093,52.575
22.201,49.775
27.411,57.592
30.472,45.875
19.861,51.138
42.032,61.427
32.451,68.24
33.546,58.33
36.001,50.361
32.381,35.236
33.716,57.403
22.939,54.064
23.402,60.691
19.482,76.123
27.057,58.25
37.877,45.081
26.455,47.171
26.331,50.01
35.888,57.337
34.225,61.349
25.017,37.321
22.77,59.461
43.097,54.716
30.68,59.606
25.05,45.518
27.405,54.495
24.675,58.918
40.559,50.406
34.746,44.152
30.993,30.247
35.208,51.913
35.488,56.004
25.027,47.311
36.937,62.987
23.357,60.618
40.416,49.298
22.616,63.021
30.123,39.049
30.384,53.632
26.06,55.28
28.98,61.729
33.445,44.277
20.691,62.527
29.292,32.219
27.695,45.389
29.845,44.726
27.891,34.561
20.014,41.932
24.069,53.761
28.448,64.199
33.418,57.059
24.639,54.773
31.512,50.997
36.929,37.87
23.813,54.395
35.167,60.332
27.402,38.811
17.268,55.309
30.504,53.998
35.807,54.722
33.002,43.258
39.079,45.505
27.877,43.821
40.077,40.069
30.567,37.395
27.237,48.008
19.516,35.558
24.434,60.437
22.697,52.252
24.39,48.563
30.161,48.308
38.037,50.708
24.496,58.849
33.529,66.528
27.165,55.572
23.076,45.955
33.384,49.227
37.796,41.132
31.578,55.669
14.966,45.687
26.972,41.018
23.566,40.341
24.351,53.284
26.875,50.822
26.189,55.513
28.065,46.712
28.251,51.999
27.172,45.4
27.732,42.187
34.145,54.295
27.004,59.468
29.36,54.084
35.711,58.101
37.553,57.269
23.081,48.646
44.209,60.566
29.486,40.7
29.699,61.924
37.945,67.425
25.115,34.492
32.588,66.148
29.832,29.927
37.241,45.452
36.144,71.571
23.769,40.496
32.374,37.596
21.863,55.005
28.906,45.188
27.316,56.238
38.935,29.64
36.163,41.115
32.408,54.884
33.457,41.227
23.366,52.573
23.008,49.066
31.52,41.958
42.528,72.707
26.909,50.741
29.127,47.743
30.267,38.33
16.355,48.985
37.498,39.917
31.264,54.239
21.41,40.035
37.635,61.379
21.665,33.065
33.56,59.827
28.262,52.499
27.958,49.992
30.247,62.174
35.216,45.846
27.784,36.354
32.914,63.083
32.791,60.211
30.453,40.023
35.178,41.088
26.116,49.361
30.772,60.027
31.176,51.669
31.217,35.235
32.035,43.806
26.518,47.569
27.33,51.769
24.792,55.377
30.491,67.04
27.76,38.864
28.488,45.373
34.88,64.726
18.037,33.04
34.66,46.152
29.261,39.29
15.473,59.529
42.238,62.302
24.417,42.366
39.339,41.776
27.778,38.628
36.002,57.297
32.197,49.064
36.908,36.578
30.747,69.082
31.289,59.278
30.95,43.588
31.645,46.071
21.859,59.59
16.063,50.432
24.762,60.381
37.636,38.552
37.354,53.812
32.738,47.913
41.049,60.21
24.421,50.09
40.189,55.631
35.35,44.222
32.922,57.436
31.41,69.937
40.743,55.676
29.617,54.932
26.646,47.059
33.622,53.885
26.35,57.547
29.454,42.731
40.562,47.447
34.163,53.661
32.271,41.108
38.698,64.7
29.76,54.835
27.44,38.677
37.461,34.298
29.339,55.293
29.403,25.979
28.425,34.906
26.297,48.05
15.476,51.755
31.182,62.939
32.623,49.669
37.025,41.977
27.095,42.326
35.628,41.69
33.941,43.192
22.0,39.453
31.654,46.693
29.324,61.489
24.563,51.733
27.373,49.351
40.109,55.259
27.205,47.335
30.339,57.51
30.138,59.472
22.086,54.695
34.304,63.205
24.583,58.1
24.461,51.328
28.445,43.856
41.067,25.159
18.766,42.914
20.957,52.883
24.041,62.565
27.68,64.728
30.133,53.627
31.715,54.23
30.978,60.744
29.337,58.157
33.855,48.396
25.606,57.469
32.095,49.301
24.057,61.933
21.526,54.254
21.825,55.07
28.05,58.899
26.153,56.086
28.166,49.376
25.193,38.683
31.305,56.062
37.968,45.79
27.181,50.009
28.462,39.345
28.196,54.933
26.436,49.919
18.525,51.019
33.654,39.6
25.585,40.665
31.175,61.025
30.092,55.311
28.067,57.414
27.008,61.42
31.921,57.597
33.357,41.075
26.838,44.544
37.907,43.324
36.031,57.488
38.389,63.48
23.049,51.156
50.605,47.128
31.841,49.071
36.6,69.837
36.926,55.131
31.95,40.999
28.058,50.612
21.597,43.695
15.959,47.72
30.117,48.195
28.599,41.961
29.294,38.981
31.857,46.575
30.523,47.522
30.228,45.689
30.519,52.981
23.027,62.761
26.067,60.829
27.425,57.969
31.57,36.743
35.663,48.474
41.843,38.246
36.503,58.231
36.774,49.292
24.475,47.997
37.624,56.706
31.792,41.156
24.718,69.888
27.841,39.704
31.553,48.728
28.466,48.828
30.295,57.498
26.044,45.069
38.764,28.902
40.462,44.15
21.182,38.167
25.267,52.766
24.694,51.719
28.871,61.237
37.905,28.476
24.217,49.339
23.864,43.21
26.61,33.824
38.911,64.495
27.7,37.72
27.661,52.513
27.363,49.089
34.584,42.405
32.102,43.853
25.877,50.215
38.289,60.744
34.11,57.17
38.502,72.366
41.014,49.333
25.131,52.811
38.395,40.582
34.051,32.076
34.041,48.096
30.773,57.639
36.107,54.484
23.767,45.174
32.753,54.154
38.492,58.411
22.38,54.41
20.542,43.93
35.334,35.578
31.492,68.66
34.854,48.402
26.659,56.912
15.657,55.963
30.642,36.05
29.19,29.996
28.677,47.727
25.262,52.306
22.617,50.621
32.712,46.591
29.233,44.671
25.479,42.98
30.902,53.402
23.231,46.28
23.864,45.01
34.237,27.785
27.945,52.04
40.109,40.488
24.719,46.038
32.89,50.373
32.523,53.2
31.638,54.952
32.68,51.624
25.857,49.606
32.099,56.351
30.281,40.897
27.735,62.743
24.105,58.219
41.359,60.315
36.236,41.879
33.702,50.88
25.351,41.152
29.105,41.472
28.126,32.896
36.834,42.432
29.459,42.361
34.898,35.266
30.201,52.466
36.405,53.194
28.047,51.996
29.021,60.029
20.961,39.55
22.232,52.355
25.941,57.026
29.788,37.223
36.731,56.918
38.754,51.585
29.784,52.559
27.68,57.949
29.669,47.811
36.804,54.556
31.225,51.221
31.232,60.36
25.62,48.722
30.326,55.338
32.696,46.186
34.375,53.865
27.711,49.276
29.709,42.019
18.616,49.565
32.489,39.762
33.165,49.818
18.431,56.992
32.928,50.653
27.741,57.618
37.853,52.044
20.524,29.47
24.369,55.351
35.106,39.675
24.495,59.299
31.844,47.761
23.415,55.817
30.361,55.466
37.045,44.572
33.415,48.111
43.7,46.555
36.471,46.745
38.606,43.053
22.764,64.597
24.731,63.272
30.927,60.795
25.884,49.131
25.859,48.755
32.968,55.865
34.043,43.003
26.913,47.083
22.921,49.126
23.69,54.471
26.42,42.332
32.543,56.327
30.787,52.053
32.264,47.87
36.583,35.841
25.693,56.306
23.814,53.284
28.258,52.955
21.511,48.879
30.765,57.497
15.66,45.525
25.503,42.829
24.896,48.362
33.314,50.551
30.64,44.607
34.456,49.126
30.522,58.357
30.652,49.505
15.03,40.482
27.965,49.492
12.582,27.9
34.828,42.805
32.285,64.079
28.893,47.877
24.404,45.66
32.537,47.16
40.071,42.841
26.254,60.619
22.804,33.682
31.061,45.023
38.0,55.847
25.824,57.931
33.28,58.811
33.184,66.644
24.896,44.364
38.72,35.52
33.807,55.807
31.854,50.659
30.075,41.406
26.755,49.739
30.323,49.449
29.244,57.756
31.244,47.911
28.796,54.362
40.982,51.926
28.558,57.153
25.763,40.495
25.437,53.05
18.337,56.163
18.973,32.995
30.057,52.029
16.464,48.689
39.247,32.638
30.087,45.216
32.705,41.457
22.484,55.373
27.091,50.047
27.102,50.051
15.518,38.802
28.352,35.891
34.294,43.676
42.676,41.313
35.133,47.779
24.236,59.376
22.425,55.29
44.48,71.3
27.952,47.878
32.816,58.468
32.111,39.11
20.146,62.614
35.671,68.361
36.387,70.648
34.366,60.255
31.84,52.952
24.538,54.482
42.074,47.96
39.166,45.26
29.173,30.485
34.969,51.302
32.587,40.458
33.078,49.288
30.276,60.561
22.686,48.32
27.449,53.921
35.215,56.867
21.5,56.429
24.212,50.144
20.14,50.53
32.37,46.55
31.756,59.209
32.092,48.797
31.795,74.277
22.031,53.46
35.457,39.415
28.767,44.638
28.829,47.915
26.085,46.855
27.001,71.227
23.83,65.119
39.942,49.889
31.36,64.722
33.907,26.993
32.127,28.593
16.242,41.799
29.095,38.317
25.633,54.587
32.867,55.758
35.725,49.578
40.36,31.094
29.305,43.249
21.157,61.568
22.544,52.954
43.565,37.099
30.558,54.135
30.056,44.988
34.422,53.22
30.786,37.124
32.299,56.749
28.867,48.4
36.401,28.217
26.571,62.125
23.157,57.874
25.323,30.094
23.274,65.179
20.776,56.168
28.06,47.592
25.262,70.673
28.233,57.013
42.104,54.521
23.595,58.442
29.13,48.721
32.607,41.41
23.931,50.048
30.501,53.697
35.655,46.099
37.164,43.783
28.287,51.454
31.157,40.866
27.015,53.228
21.302,40.12
37.118,36.05
36.311,38.306
37.644,36.981
35.215,35.452
33.59,34.233
40.281,55.682
20.264,53.578
30.121,56.939
35.38,47.708
21.571,61.669
28.251,44.657
29.107,26.816
28.234,50.805
29.412,60.774
28.917,52.927
27.446,43.519
36.003,65.591
37.802,58.012
28.602,54.103
24.077,30.823
29.527,62.132
25.508,37.011
38.498,34.193
30.2,61.4
38.167,26.153
38.174,51.431
27.448,48.888
23.554,38.773
25.401,56.957
28.806,50.996
26.57,46.949
35.342,42.537
23.843,44.194
43.097,59.47
25.916,40.688
33.303,62.708
36.811,45.783
29.562,41.026
25.995,50.879
29.252,49.903
40.704,48.421
23.807,41.981
23.304,43.963
35.212,44.321
27.276,57.229
41.252,60.185
38.186,60.381
35.88,37.727
17.55,49.069
34.489,54.831
37.626,57.347
17.676,35.71
29.204,40.611
33.462,46.422
31.063,40.798
30.894,36.952
20.971,40.437
29.03,49.524
32.264,59.083
22.565,38.01
32.914,33.556
25.196,47.796
18.536,63.995
33.084,41.743
22.188,52.662
30.647,49.909
25.645,48.658
26.437,59.204
28.933,55.344
31.397,45.325
24.382,37.128
25.106,42.014
22.064,49.798
38.102,36.889
19.274,37.824
26.452,55.722
27.762,59.46
26.037,53.642
37.019,51.837
25.347,27.335
32.04,43.857
35.453,57.359
30.76,54.152
38.888,52.835
32.777,40.755
34.733,55.435
26.541,49.491
41.673,59.205
29.08,31.944
16.404,39.367
30.217,54.833
30.526,48.201
34.309,55.773
23.038,48.1
38.895,55.907
28.857,51.923
33.327,59.304
23.574,39.356
25.691,28.762
33.455,40.776
30.51,63.119
33.867,58.183
28.545,50.741
28.611,49.882
27.905,46.749
25.307,35.891
27.924,24.684
30.611,55.53
16.635,42.725
38.364,59.668
30.52,52.776
25.44,37.765
27.461,55.497
25.613,53.21
30.262,52.8
38.6,43.536
23.119,54.121
35.484,53.163
25.458,65.307
22.883,49.866
26.626,60.84
40.211,61.776
34.373,49.458
35.575,61.736
26.178,54.594
31.617,43.752
25.15,37.73
20.674,63.134
20.953,52.797
31.862,60.093
26.647,49.4
31.257,37.156
26.436,76.618
22.518,51.801
29.081,53.509
36.123,64.197
31.651,37.463
38.036,54.005
41.323,41.699
24.517,54.335
10.898,46.785
36.311,56.61
27.02,57.546
22.973,59.363
26.826,42.375
33.922,51.023
33.091,43.391
32.046,53.118
36.129,58.922
28.909,58.009
27.255,57.7
25.065,44.117
29.051,40.214
30.62,39.772
28.397,42.319
35.626,47.997
31.866,62.449
40.234,53.959
18.416,44.534
21.978,40.222
23.279,40.094
36.022,59.752
30.95,55.448
31.032,31.918
23.512,60.033
42.666,49.35
23.756,57.268
27.944,45.139
35.892,37.13
41.689,52.774
29.944,72.025
32.803,49.212
27.659,42.43
24.709,50.476
31.883,42.381
24.894,42.002
31.213,51.712
38.929,45.417
26.742,59.216
37.599,33.219
23.102,69.756
31.114,52.439
16.119,48.642
24.79,55.154
37.603,51.281
29.932,73.818
21.834,48.364
28.367,62.858
29.954,52.155
36.119,41.818
27.461,26.611
25.088,42.523
25.305,49.101
32.938,44.496
27.357,42.915
31.831,43.796
30.903,47.4
35.129,66.137
25.256,61.081
26.427,66.2
36.899,49.517
23.273,42.209
30.066,59.68
37.426,53.881
33.275,45.723
41.077,57.559
27.699,50.607
29.687,52.504
20.183,37.841
30.262,54.378
25.126,56.122
26.375,52.026
32.704,52.446
22.155,57.259
33.923,43.076
38.848,53.009
24.872,69.598
27.958,57.859
22.566,63.286
33.661,51.839
26.359,54.994
