signup_order,spend
114167,497.51
114168,628.19
114169,552.14
114170,664.23
114171,636.07
114172,523.15
114173,674.8
114174,591.36
114175,568.13
114176,601.85
114177,589.21
114178,611.93
114179,639.6
114180,555.95
114181,626.89
114182,599.34
114183,484.14
114184,577.36
114185,623.85
114186,599.18
114187,679.91
114188,630.7
114189,583.49
114190,576.69
114191,528.54
114192,638.5
114193,612.88
114194,659.41
114195,653.94
114196,613.14
114197,671.37
114198,504.67
114199,555.68
114200,663.42
114201,605.48
114202,570.45
114203,612.51
114204,578.02
114205,595.75
114206,576.17
114207,661.1
114208,612.68
114209,583.07
114210,640.09
114211,627.14
114212,575.18
114213,602.04
114214,553.3
114215,597.87
114216,651.96
114217,590.52
114218,505.36
114219,677.87
114220,587.88
114221,549.14
114222,569.72
114223,589.3
114224,623.48
114225,552.46
114226,543.46
114227,651.75
114228,553.17
114229,517.11
114230,594.24
114231,556.67
114232,628.11
114233,573.38
114234,640.64
114235,667.97
114236,718.35
114237,650.18
114238,601.91
114239,531.28
114240,592.39
114241,574.42
114242,603.46
114243,632.06
114244,579.92
114245,534.25
114246,549.71
114247,575.62
114248,622.9
114249,657.06
114250,631.97
114251,607.47
114252,670.36
114253,595.9
114254,670.47
114255,602.2
114256,549.57
114257,539.83
114258,555.19
114259,518.64
114260,583.76
114261,579.66
114262,616.35
114263,630.88
114264,637.77
114265,535.43
114266,513.64
114267,563.22
114268,580.0
114269,597.34
114270,614.49
114271,660.15
114272,582.24
114273,602.79
114274,630.92
114275,593.46
114276,594.74
114277,596.03
114278,521.0
114279,535.2
114280,630.02
114281,673.65
114282,514.6
114283,556.69
114284,564.39
114285,583.15
114286,594.66
114287,581.0
114288,594.53
114289,581.51
114290,591.31
114291,647.04
114292,610.21
114293,618.77
114294,652.37
114295,697.59
114296,627.5
114297,555.56
114298,549.84
114299,608.81
114300,630.19
114301,593.86
114302,517.77
114303,632.11
114304,624.71
114305,586.86
114306,564.97
114307,569.39
114308,621.16
114309,568.52
114310,684.2
114311,606.91
114312,636.44
114313,675.36
114314,689.54
114315,652.03
114316,606.65
114317,607.54
114318,598.05
114319,677.09
114320,532.96
114321,546.4
114322,617.17
114323,615.24
114324,629.26
114325,650.74
114326,660.63
114327,582.65
114328,604.16
114329,614.02
114330,592.7
114331,509.69
114332,651.78
114333,641.08
114334,600.64
114335,645.96
114336,601.35
114337,616.95
114338,557.54
114339,605.99
114340,622.1
114341,631.14
114342,641.44
114343,614.46
114344,611.39
114345,630.57
114346,566.15
114347,615.7
114348,529.14
114349,550.18
114350,616.76
114351,608.7
114352,638.7
114353,635.37
114354,633.25
114355,615.2
114356,581.04
114357,661.31
114358,522.07
114359,572.24
114360,615.82
114361,562.66
114362,558.4
114363,595.78
114364,537.36
114365,634.42
114366,634.43
114367,527.69
114368,554.62
114369,568.29
114370,638.63
114371,533.4
114372,560.8
114373,532.96
114374,551.09
114375,581.08
114376,547.32
114377,586.69
114378,584.83
114379,536.85
114380,609.3
114381,594.62
114382,601.63
114383,537.65
114384,655.19
114385,643.54
114386,610.69
114387,616.25
114388,685.9
114389,588.49
114390,586.37
114391,630.03
114392,702.21
114393,573.9
114394,590.09
114395,578.02
114396,543.13
114397,607.1
114398,670.56
114399,588.11
114400,554.21
114401,584.25
114402,619.7
114403,654.94
114404,639.63
114405,623.91
114406,561.42
114407,653.97
114408,557.67
114409,618.11
114410,604.22
114411,535.57
114412,676.64
114413,626.44
114414,645.49
114415,590.24
114416,538.85
114417,557.0
114418,595.59
114419,602.77
114420,588.17
114421,624.05
114422,643.93
114423,636.42
114424,559.56
114425,658.86
114426,689.27
114427,639.99
114428,560.42
114429,599.87
114430,586.41
114431,574.61
114432,612.15
114433,609.1
114434,594.35
114435,634.74
114436,572.55
114437,616.74
114438,527.79
114439,569.72
114440,577.88
114441,546.02
114442,620.29
114443,631.82
114444,578.37
114445,580.87
114446,655.19
114447,568.48
114448,503.27
114449,599.65
114450,576.78
114451,595.47
114452,573.23
114453,639.45
114454,609.64
114455,582.43
114456,582.12
114457,610.41
114458,601.7
114459,600.86
114460,612.82
114461,539.66
114462,634.08
114463,594.21
114464,598.23
114465,524.99
114466,593.69
114467,566.55
114468,560.69
114469,641.97
114470,668.17
114471,523.47
114472,535.8
114473,627.65
114474,600.02
114475,687.48
114476,619.9
114477,588.16
114478,588.68
114479,493.93
114480,616.3
114481,623.87
114482,630.31
114483,669.95
114484,652.49
114485,631.4
114486,672.21
114487,602.68
114488,639.84
114489,609.55
114490,597.89
114491,614.2
114492,596.41
114493,627.38
114494,558.97
114495,613.71
114496,641.75
114497,614.05
114498,626.65
114499,583.32
114500,597.38
114501,603.22
114502,640.44
114503,589.28
114504,590.53
114505,687.62
114506,582.81
114507,685.48
114508,634.67
114509,650.4
114510,602.17
114511,610.06
114512,607.46
114513,608.96
114514,596.34
114515,655.61
114516,614.89
114517,630.27
114518,573.97
114519,574.87
114520,666.97
114521,554.7
114522,657.22
114523,611.11
114524,649.27
114525,614.57
114526,672.03
114527,634.83
114528,574.47
114529,544.52
114530,538.05
114531,632.94
114532,609.37
114533,593.53
114534,633.81
114535,626.58
114536,564.06
114537,646.63
114538,577.44
114539,502.91
114540,625.72
114541,602.32
114542,643.01
114543,538.08
114544,609.81
114545,569.66
114546,563.53
114547,620.2
114548,568.2
114549,599.3
114550,603.87
114551,711.4
114552,620.62
114553,606.34
114554,509.16
114555,602.49
114556,550.98
114557,574.01
114558,639.88
114559,559.91
114560,641.03
114561,625.72
114562,565.26
114563,670.76
114564,643.64
114565,608.23
114566,646.35
114567,685.58
114568,630.48
114569,625.17
114570,636.69
114571,550.34
114572,535.95
114573,589.95
114574,570.17
114575,620.43
114576,519.49
114577,629.62
114578,550.44
114579,620.67
114580,534.89
114581,575.91
114582,638.03
114583,623.93
114584,631.41
114585,610.95
114586,659.03
114587,588.51
114588,605.02
114589,557.03
114590,580.6
114591,554.68
114592,571.45
114593,571.28
114594,646.95
114595,673.26
114596,583.01
114597,615.45
114598,547.79
114599,617.92
114600,603.08
114601,628.29
114602,559.07
114603,550.22
114604,580.6
114605,565.24
114606,646.4
114607,581.08
114608,586.41
114609,601.48
114610,570.92
114611,689.36
114612,551.67
114613,580.74
114614,587.24
114615,629.39
114616,686.33
114617,642.02
114618,595.68
114619,551.81
114620,596.2
114621,596.38
114622,627.72
114623,637.33
114624,556.33
114625,656.39
114626,640.39
114627,551.79
114628,598.84
114629,580.73
114630,570.8
114631,576.72
114632,590.64
114633,710.74
114634,532.07
114635,577.32
114636,576.48
114637,545.43
114638,592.91
114639,589.11
114640,550.28
114641,632.66
114642,646.77
114643,533.51
114644,556.59
114645,558.93
114646,640.04
114647,625.24
114648,548.63
114649,580.91
114650,669.58
114651,605.06
114652,640.75
114653,579.58
114654,680.09
114655,586.01
114656,615.35
114657,564.64
114658,564.98
114659,617.88
114660,600.99
114661,578.88
114662,614.37
114663,650.1
114664,608.63
114665,628.99
114666,618.94
114667,569.12
114668,597.99
114669,597.13
114670,566.22
114671,564.4
114672,594.89
114673,554.04
114674,595.23
114675,560.29
114676,672.26
114677,549.91
114678,566.41
114679,634.46
114680,552.0
114681,551.92
114682,586.22
114683,557.36
114684,611.57
114685,683.95
114686,650.0
114687,630.91
114688,624.08
114689,610.85
114690,643.11
114691,558.67
114692,553.08
114693,638.72
114694,629.27
114695,628.37
114696,564.59
114697,601.36
114698,562.97
114699,587.07
114700,600.2
114701,620.19
114702,646.4
114703,661.53
114704,591.33
114705,620.8
114706,681.86
114707,637.93
114708,540.97
114709,666.79
114710,645.48
114711,627.84
114712,641.08
114713,561.3
114714,605.33
114715,585.8
114716,548.42
114717,620.43
114718,666.0
114719,639.97
114720,581.19
114721,661.14
114722,530.85
114723,531.43
114724,585.66
114725,619.69
114726,613.77
114727,541.66
114728,605.09
114729,519.43
114730,624.61
114731,678.58
114732,589.82
114733,642.45
114734,594.22
114735,571.77
114736,621.83
114737,562.79
114738,557.13
114739,525.37
114740,518.03
114741,667.85
114742,541.49
114743,620.47
114744,644.11
114745,623.27
114746,591.17
114747,571.4
114748,610.14
114749,625.43
114750,660.46
114751,657.31
114752,615.98
114753,543.54
114754,634.28
114755,538.82
114756,588.78
114757,576.88
114758,534.28
114759,618.54
114760,592.7
114761,638.96
114762,620.24
114763,581.61
114764,554.53
114765,594.98
114766,573.09
114767,674.45
114768,685.81
114769,570.31
114770,612.02
114771,536.79
114772,619.73
114773,676.81
114774,574.03
114775,669.23
114776,499.72
114777,626.09
114778,602.63
114779,627.5
114780,537.14
114781,549.46
114782,555.26
114783,626.77
114784,553.09
114785,575.24
114786,548.28
114787,614.6
114788,611.75
114789,640.35
114790,544.54
114791,571.3
114792,641.9
114793,587.75
114794,571.7
114795,705.3
114796,633.64
114797,610.09
114798,617.49
114799,644.57
114800,613.93
114801,693.04
114802,617.08
114803,634.55
114804,643.29
114805,597.59
114806,619.97
114807,615.88
114808,593.18
114809,530.82
114810,611.31
114811,646.37
114812,584.44
114813,610.57
114814,699.81
114815,588.39
114816,571.83
114817,629.72
114818,610.49
114819,544.87
114820,663.97
114821,598.61
114822,595.09
114823,550.97
114824,549.8
114825,561.67
114826,631.09
114827,585.48
114828,612.17
114829,564.26
114830,588.96
114831,612.0
114832,593.09
114833,524.28
114834,586.41
114835,631.93
114836,597.2
114837,585.85
114838,586.18
114839,599.23
114840,609.84
114841,648.16
114842,631.9
114843,606.2
114844,587.33
114845,576.52
114846,612.25
114847,625.4
114848,616.74
114849,559.27
114850,586.48
114851,622.48
114852,623.44
114853,593.86
114854,624.87
114855,620.75
114856,628.2
114857,596.9
114858,568.91
114859,699.62
114860,546.33
114861,600.95
114862,633.95
114863,666.17
114864,620.35
114865,575.19
114866,584.59
114867,639.13
114868,602.17
114869,581.74
114870,600.38
114871,612.45
114872,589.15
114873,541.29
114874,627.21
114875,647.29
114876,600.99
114877,572.54
114878,585.75
114879,620.75
114880,584.28
114881,689.03
114882,607.93
114883,681.03
114884,605.6
114885,632.06
114886,594.27
114887,550.16
114888,625.08
114889,635.93
114890,610.61
114891,564.92
114892,602.35
114893,608.65
114894,572.04
114895,618.11
114896,660.82
114897,572.05
114898,609.58
114899,618.4
114900,559.92
114901,639.2
114902,550.62
114903,609.09
114904,541.17
114905,587.31
114906,600.42
114907,612.28
114908,617.51
114909,571.09
114910,556.71
114911,538.49
114912,613.79
114913,581.24
114914,573.26
114915,629.18
114916,595.84
114917,603.78
114918,687.32
114919,659.05
114920,657.72
114921,536.26
114922,656.9
114923,600.12
114924,575.95
114925,603.12
114926,557.5
114927,551.94
114928,548.93
114929,600.0
114930,613.12
114931,633.61
114932,538.04
114933,593.9
114934,617.81
114935,603.96
114936,663.32
114937,597.51
114938,663.2
114939,512.97
114940,638.23
114941,609.64
114942,586.15
114943,642.12
114944,609.12
114945,639.88
114946,636.39
114947,619.91
114948,550.47
114949,607.96
114950,647.93
114951,614.01
114952,550.68
114953,611.37
114954,616.33
114955,633.94
114956,651.87
114957,620.19
114958,652.47
114959,631.57
114960,675.9
114961,594.37
114962,544.13
114963,587.56
114964,584.3
114965,621.64
114966,678.56
114967,565.87
114968,563.21
114969,582.41
114970,537.34
114971,590.3
114972,606.61
114973,569.68
114974,623.04
114975,607.64
114976,644.58
114977,672.81
114978,606.61
114979,621.49
114980,568.43
114981,597.01
114982,596.89
114983,693.44
114984,549.75
114985,618.23
114986,602.79
114987,679.01
114988,668.33
114989,670.47
114990,575.86
114991,592.69
114992,635.14
114993,630.97
114994,568.44
114995,660.9
114996,581.82
114997,615.1
114998,552.52
114999,571.25
115000,602.02
115001,638.05
115002,656.91
115003,659.52
115004,602.85
115005,583.39
115006,663.12
115007,685.84
115008,569.31
115009,584.11
115010,569.17
115011,563.85
115012,587.39
115013,627.39
115014,527.52
115015,551.54
115016,583.19
115017,597.65
115018,541.38
115019,654.3
115020,584.11
115021,618.29
115022,538.83
115023,645.15
115024,644.22
115025,563.66
115026,584.84
115027,564.93
115028,592.21
115029,612.5
115030,587.6
115031,654.53
115032,616.91
115033,580.56
115034,593.54
115035,592.78
115036,566.84
115037,659.77
115038,569.57
115039,662.34
115040,630.97
115041,550.78
115042,593.29
115043,626.64
115044,597.99
115045,639.92
115046,659.02
115047,692.77
115048,705.18
115049,519.93
115050,672.34
115051,613.89
115052,593.99
115053,557.8
115054,551.0
115055,591.31
115056,591.39
115057,515.73
115058,573.42
115059,588.68
115060,640.41
115061,563.76
115062,560.3
115063,668.28
115064,523.02
115065,629.77
115066,517.97
115067,601.0
115068,491.69
115069,566.12
115070,604.99
115071,512.31
115072,572.44
115073,610.97
115074,675.44
115075,628.62
115076,638.36
115077,496.89
115078,573.42
115079,593.83
115080,569.68
115081,595.92
115082,551.49
115083,624.49
115084,619.73
115085,626.8
115086,536.39
115087,580.16
115088,531.22
115089,566.58
115090,664.97
115091,573.45
115092,634.55
115093,615.47
115094,575.31
115095,667.93
115096,578.98
115097,616.19
115098,536.38
115099,611.29
115100,606.05
115101,607.09
115102,584.98
115103,654.49
115104,552.95
115105,542.87
115106,664.72
115107,556.44
115108,599.9
115109,539.82
115110,582.75
115111,627.75
115112,613.14
115113,613.7
115114,657.78
115115,577.91
115116,573.45
115117,634.72
115118,651.93
115119,644.64
115120,607.79
115121,605.17
115122,646.91
115123,561.17
115124,510.99
115125,564.71
115126,583.78
115127,612.82
115128,563.43
115129,580.74
115130,577.85
115131,570.93
115132,632.48
115133,634.49
115134,601.64
115135,645.52
115136,655.34
115137,569.96
115138,613.34
115139,642.82
115140,582.8
115141,614.49
115142,543.7
115143,537.56
115144,688.2
115145,574.22
115146,641.55
115147,566.65
115148,560.2
115149,653.68
115150,595.87
115151,634.06
115152,641.54
115153,676.52
115154,603.72
115155,573.81
115156,556.26
115157,601.57
115158,711.07
115159,574.66
115160,575.4
115161,612.3
115162,570.79
115163,612.43
115164,590.58
115165,567.26
115166,533.18
115167,604.18
115168,569.92
115169,576.37
115170,626.92
115171,579.57
115172,565.01
115173,598.98
115174,516.91
115175,657.3
115176,631.73
115177,621.96
115178,617.75
115179,625.27
115180,618.04
115181,596.47
115182,595.6
115183,620.98
115184,529.08
115185,611.75
115186,507.0
115187,572.94
115188,538.46
115189,561.37
115190,624.92
115191,587.51
115192,636.09
115193,614.14
115194,608.94
115195,619.68
115196,630.22
115197,568.35
115198,626.82
115199,621.76
115200,621.75
115201,571.99
115202,656.62
115203,570.87
115204,641.22
115205,647.96
115206,592.67
115207,617.8
115208,595.52
115209,669.7
115210,576.92
115211,581.49
115212,586.31
115213,555.43
115214,619.25
115215,594.9
115216,616.61
115217,533.14
115218,618.67
115219,609.36
115220,676.53
115221,606.53
115222,603.66
115223,617.02
115224,607.46
115225,583.56
115226,630.18
115227,687.26
115228,589.09
115229,603.44
115230,615.7
115231,630.14
115232,595.78
115233,497.43
115234,552.64
115235,594.96
115236,671.83
115237,636.11
115238,645.63
115239,642.32
115240,565.97
115241,587.89
115242,594.15
115243,592.74
115244,610.84
115245,594.99
115246,642.76
115247,626.12
115248,576.54
115249,599.76
115250,624.97
115251,583.08
115252,625.51
115253,526.24
115254,664.55
115255,610.97
115256,606.47
115257,555.69
115258,553.4
115259,654.42
115260,533.57
115261,676.29
115262,611.4
115263,630.62
115264,605.15
115265,594.23
115266,596.87
115267,584.28
115268,647.46
115269,604.34
115270,592.44
115271,654.19
115272,581.52
115273,651.39
115274,635.03
115275,584.67
115276,556.24
115277,674.19
115278,627.63
115279,578.3
115280,640.27
115281,623.78
115282,564.0
115283,632.24
115284,588.83
115285,604.94
115286,616.19
115287,688.97
115288,572.34
115289,596.35
115290,643.49
115291,606.85
115292,629.4
115293,586.32
115294,627.3
115295,616.76
115296,614.73
115297,588.62
115298,572.32
115299,593.55
115300,635.75
115301,595.05
115302,556.15
115303,641.73
115304,608.58
115305,565.92
115306,615.73
115307,598.0
115308,675.1
115309,554.38
115310,589.79
115311,579.29
115312,617.51
115313,601.01
115314,545.36
115315,589.28
115316,647.33
115317,528.53
115318,678.01
115319,567.22
115320,627.49
115321,662.72
115322,540.98
115323,583.3
115324,614.22
115325,527.19
115326,552.74
115327,535.05
115328,614.13
115329,561.04
115330,532.99
115331,591.94
115332,642.09
115333,683.93
115334,586.04
115335,617.13
115336,628.45
115337,643.27
115338,626.04
115339,594.93
115340,631.56
115341,558.93
115342,613.3
115343,601.77
115344,614.2
115345,634.26
115346,530.3
115347,629.11
115348,608.09
115349,582.17
115350,587.5
115351,637.61
115352,618.87
115353,681.13
115354,621.94
115355,670.39
115356,548.48
115357,598.17
115358,670.8
115359,621.21
115360,604.05
115361,590.47
115362,520.86
115363,574.03
115364,612.9
115365,538.09
115366,563.13
115367,552.93
115368,590.48
115369,610.18
115370,539.11
115371,626.72
115372,562.67
115373,591.62
115374,636.45
115375,594.18
115376,560.08
115377,654.3
115378,548.79
115379,533.57
115380,655.56
115381,599.79
115382,601.87
115383,648.49
115384,593.98
115385,617.28
115386,540.8
115387,654.38
115388,599.84
115389,577.18
115390,577.64
115391,578.97
115392,606.58
115393,608.9
115394,641.57
115395,646.98
115396,641.14
115397,618.38
115398,675.7
115399,624.88
115400,575.09
115401,590.44
115402,657.96
115403,564.48
115404,632.78
115405,660.05
115406,664.75
115407,581.76
115408,584.56
115409,700.87
115410,580.3
115411,652.04
115412,603.36
115413,591.95
115414,561.11
115415,626.56
115416,629.59
115417,600.44
115418,634.83
115419,606.53
115420,545.97
115421,623.61
115422,640.81
115423,576.94
115424,599.98
115425,592.47
115426,570.21
115427,544.43
115428,560.77
115429,675.79
115430,602.11
115431,615.25
115432,645.3
115433,570.13
115434,576.94
115435,640.11
115436,578.74
115437,572.57
115438,620.78
115439,575.77
115440,586.2
115441,620.89
115442,545.16
115443,525.45
115444,627.16
115445,623.61
115446,578.15
115447,630.56
115448,542.92
115449,530.77
115450,563.62
115451,565.95
115452,597.31
115453,580.51
115454,739.56
115455,593.07
115456,616.49
115457,598.05
115458,616.8
115459,513.68
115460,585.5
115461,582.81
115462,572.74
115463,645.26
115464,621.51
115465,556.26
115466,590.95
115467,541.13
115468,655.78
115469,558.86
115470,645.67
115471,639.42
115472,626.15
115473,608.18
115474,560.64
115475,586.28
115476,633.42
115477,679.41
115478,615.71
115479,650.77
115480,628.09
115481,576.07
115482,622.36
115483,639.72
115484,591.29
115485,607.61
115486,628.72
115487,608.82
115488,631.63
115489,689.06
115490,619.85
115491,677.09
115492,572.64
115493,582.65
115494,583.48
115495,548.13
115496,633.72
115497,618.77
115498,592.16
115499,527.97
115500,553.15
115501,587.38
115502,557.55
115503,647.12
115504,590.64
115505,541.08
115506,588.82
115507,610.12
115508,598.41
115509,548.32
115510,592.29
115511,652.63
115512,591.46
115513,591.54
115514,653.19
115515,599.53
115516,642.39
115517,610.83
115518,529.87
115519,572.88
115520,646.97
115521,585.45
115522,633.85
115523,568.77
115524,573.97
115525,570.23
115526,641.37
115527,540.73
115528,603.93
115529,663.58
115530,586.58
115531,600.39
115532,565.85
115533,530.54
115534,563.17
115535,555.94
115536,604.5
115537,564.27
115538,558.95
115539,536.62
115540,645.15
115541,548.37
115542,556.22
115543,596.13
115544,560.8
115545,611.6
115546,585.93
115547,563.93
115548,632.84
115549,613.09
115550,645.38
115551,524.27
115552,618.74
115553,638.1
115554,630.24
115555,621.0
115556,625.37
115557,652.68
115558,648.91
115559,570.57
115560,604.27
115561,618.93
115562,609.33
115563,549.76
115564,563.32
115565,621.22
115566,558.68
115567,620.68
115568,615.59
115569,677.44
115570,603.23
115571,598.8
115572,592.42
115573,649.21
115574,683.89
115575,589.11
115576,692.01
115577,570.04
115578,532.14
115579,579.03
115580,561.47
115581,636.81
115582,609.45
115583,659.47
115584,558.17
115585,558.9
115586,548.44
115587,632.29
115588,602.66
115589,613.43
115590,551.27
115591,618.65
115592,561.16
115593,543.2
115594,629.75
115595,622.68
115596,699.82
115597,549.43
115598,554.73
115599,617.96
115600,603.23
115601,643.59
115602,580.47
115603,620.12
115604,551.91
115605,606.87
115606,662.99
115607,563.04
115608,610.07
115609,575.99
115610,560.04
115611,619.9
115612,627.84
115613,581.86
115614,596.55
115615,598.15
115616,556.91
115617,614.0
115618,576.88
115619,606.27
115620,658.06
115621,600.18
115622,609.48
115623,581.29
115624,574.02
115625,584.89
115626,720.74
115627,636.05
115628,646.32
115629,662.27
115630,624.66
115631,562.67
115632,611.68
115633,599.65
115634,628.7
115635,599.64
115636,657.37
115637,534.86
115638,599.08
115639,578.25
115640,635.24
115641,623.73
115642,563.46
115643,628.45
115644,606.62
115645,581.45
115646,621.68
115647,627.22
115648,612.05
115649,651.2
115650,608.37
115651,607.88
115652,633.17
115653,621.22
115654,618.2
115655,595.89
115656,616.23
115657,608.27
115658,662.19
115659,594.95
115660,518.7
115661,631.56
115662,550.99
115663,586.2
115664,698.64
115665,630.74
115666,590.7
115667,633.19
115668,605.59
115669,630.07
115670,594.84
115671,542.7
115672,589.49
115673,615.43
115674,630.66
115675,613.91
115676,679.91
115677,594.94
115678,521.71
115679,579.73
115680,588.25
115681,668.05
115682,620.62
115683,598.52
115684,612.68
115685,641.47
115686,582.44
115687,662.22
115688,591.29
115689,516.87
115690,539.81
115691,549.27
115692,615.69
115693,613.62
115694,683.98
115695,631.62
115696,569.92
115697,713.24
115698,548.83
115699,615.93
115700,644.72
115701,562.18
115702,617.7
115703,609.63
115704,659.55
115705,640.1
115706,552.39
115707,586.83
115708,565.67
115709,587.13
115710,569.19
115711,593.58
115712,656.26
115713,586.79
115714,624.03
115715,559.26
115716,627.41
115717,575.39
115718,611.74
115719,519.66
115720,626.99
115721,590.79
115722,594.85
115723,643.33
115724,598.47
115725,570.77
115726,609.65
115727,606.02
115728,618.17
115729,583.07
115730,635.22
115731,652.04
115732,562.3
115733,622.63
115734,643.5
115735,617.08
115736,604.51
115737,549.1
115738,697.15
115739,631.29
115740,603.03
115741,532.22
115742,516.28
115743,605.17
115744,634.12
115745,657.44
115746,613.13
115747,636.92
115748,568.18
115749,552.76
115750,644.82
115751,630.7
115752,626.36
115753,645.16
115754,652.48
115755,610.6
115756,592.54
115757,624.43
115758,615.43
115759,689.76
115760,612.69
115761,597.95
115762,559.77
115763,575.6
115764,597.9
115765,612.16
115766,643.53
115767,560.38
115768,639.16
115769,612.41
115770,596.68
115771,587.37
115772,722.02
115773,657.6
115774,583.57
115775,618.42
115776,625.33
115777,628.75
115778,605.4
115779,668.77
115780,652.13
115781,636.16
115782,584.17
115783,678.38
115784,564.55
115785,596.48
115786,618.0
115787,602.22
115788,550.23
115789,597.52
115790,587.12
115791,578.21
115792,619.99
115793,611.13
115794,556.26
115795,557.54
115796,638.54
115797,620.99
115798,601.68
115799,606.72
115800,606.3
115801,561.02
115802,681.72
115803,653.86
115804,591.03
115805,628.27
115806,567.81
115807,572.34
115808,636.21
115809,582.04
115810,632.38
115811,640.14
115812,633.15
115813,614.84
115814,685.27
115815,612.28
115816,714.9
115817,603.1
115818,611.56
115819,682.24
115820,614.77
115821,639.69
115822,590.83
115823,629.7
115824,620.62
115825,569.77
115826,623.5
115827,612.34
115828,583.38
115829,572.97
115830,710.63
115831,579.56
115832,576.52
115833,530.29
115834,531.44
115835,576.19
115836,576.58
115837,553.11
115838,688.81
115839,555.26
115840,599.72
115841,630.8
115842,573.72
115843,523.68
115844,610.68
115845,650.04
115846,596.59
115847,582.55
115848,594.0
115849,621.72
115850,578.47
115851,612.42
115852,619.11
115853,583.49
115854,641.14
115855,584.33
115856,660.68
115857,471.53
115858,564.05
115859,622.08
115860,616.21
115861,567.96
115862,673.53
115863,581.17
115864,666.29
115865,581.22
115866,660.38
115867,573.73
115868,655.51
115869,667.12
115870,633.88
115871,613.79
115872,541.24
115873,528.14
115874,706.28
115875,637.1
115876,620.36
115877,609.63
115878,656.83
115879,546.51
115880,622.86
115881,613.54
115882,542.32
115883,558.06
115884,588.05
115885,651.22
115886,615.08
115887,579.83
115888,583.5
115889,622.54
115890,573.86
115891,646.91
115892,608.98
115893,615.15
115894,631.04
115895,583.8
115896,607.39
115897,595.98
115898,611.67
115899,646.05
115900,609.72
115901,641.99
115902,600.94
115903,585.75
115904,599.68
115905,579.28
115906,642.54
115907,546.49
115908,606.58
115909,593.13
115910,615.2
115911,647.82
115912,583.0
115913,679.03
115914,611.72
115915,550.23
115916,621.93
115917,627.68
115918,691.47
115919,633.6
115920,577.79
115921,611.72
115922,639.75
115923,636.98
115924,582.01
115925,595.23
115926,580.18
115927,540.1
115928,646.66
115929,588.18
115930,573.39
115931,535.8
115932,621.64
115933,621.66
115934,659.76
115935,579.16
115936,600.39
115937,591.81
115938,544.15
115939,637.95
115940,644.72
115941,606.31
115942,565.94
115943,609.34
115944,618.21
115945,599.38
115946,628.79
115947,649.55
115948,570.36
115949,565.92
115950,651.9
115951,561.51
115952,646.83
115953,714.12
115954,599.66
115955,596.81
115956,558.49
115957,562.28
115958,650.39
115959,576.19
115960,621.4
115961,638.13
115962,653.66
115963,620.94
115964,634.93
115965,536.3
115966,590.62
115967,583.77
115968,585.85
115969,609.49
115970,591.23
115971,640.48
115972,670.28
115973,562.38
115974,587.12
115975,540.92
115976,686.73
115977,506.11
115978,718.5
115979,592.25
115980,580.97
115981,615.35
115982,595.58
115983,564.77
115984,560.63
115985,636.76
115986,576.83
115987,600.6
115988,612.39
115989,656.08
115990,559.38
115991,611.8
115992,685.88
115993,598.43
115994,570.95
115995,605.64
115996,661.18
115997,569.34
115998,562.0
115999,627.53
116000,629.9
116001,617.69
116002,607.39
116003,528.61
116004,625.44
116005,573.97
116006,618.43
116007,620.48
116008,672.3
116009,588.46
116010,556.42
116011,624.43
116012,651.63
116013,610.27
116014,644.92
116015,586.04
116016,617.25
116017,544.67
116018,602.59
116019,619.53
116020,727.61
116021,671.79
116022,564.37
116023,661.49
116024,659.31
116025,632.07
116026,586.41
116027,572.77
116028,627.08
116029,522.62
116030,585.53
116031,600.46
116032,592.53
116033,640.65
116034,590.9
116035,695.92
116036,625.79
116037,570.4
116038,625.91
116039,599.44
116040,642.92
116041,608.87
116042,602.01
116043,562.01
116044,589.25
116045,586.27
116046,612.21
116047,673.75
116048,653.09
116049,643.49
116050,598.26
116051,634.07
116052,659.53
116053,613.47
116054,505.46
116055,666.46
116056,563.52
116057,621.6
116058,689.05
116059,604.09
116060,641.62
116061,585.81
116062,653.59
116063,575.0
116064,646.07
116065,693.84
116066,627.93
116067,583.29
116068,616.26
116069,560.0
116070,559.54
116071,613.72
116072,668.17
116073,639.48
116074,616.97
116075,633.29
116076,648.04
116077,580.7
116078,640.75
116079,658.9
116080,649.65
116081,661.15
116082,602.6
116083,518.38
116084,653.09
116085,654.24
116086,571.85
116087,543.41
116088,586.66
116089,576.24
116090,617.9
116091,543.31
116092,666.59
116093,602.01
116094,639.22
116095,595.41
116096,613.73
116097,653.37
116098,611.7
116099,625.48
116100,636.04
116101,551.41
116102,654.0
116103,630.97
116104,589.8
116105,567.91
116106,654.84
116107,527.99
116108,531.76
116109,601.88
116110,580.15
116111,605.35
116112,597.25
116113,581.33
116114,630.93
116115,528.26
116116,633.69
116117,614.61
116118,653.55
116119,632.09
116120,608.39
116121,607.48
116122,529.13
116123,682.76
116124,560.92
116125,703.84
116126,613.43
116127,600.75
116128,588.69
116129,580.15
116130,589.84
116131,618.36
116132,665.29
116133,585.92
116134,593.72
116135,643.58
116136,595.2
116137,623.63
116138,686.93
116139,657.65
116140,612.17
116141,615.15
116142,535.48
116143,558.59
116144,659.93
116145,653.81
116146,554.01
116147,561.86
116148,606.2
116149,687.1
116150,590.84
116151,561.17
116152,629.38
116153,625.47
116154,604.54
116155,635.55
116156,569.57
116157,581.09
116158,615.0
116159,596.86
116160,577.93
116161,618.99
116162,598.54
116163,651.78
116164,589.88
