basket_id,items
2282,rice
2283,"coffee,sugar"
2284,"eggs,tea"
2285,"butter,rice"
2286,"bread,butter,jam,milk,tea"
2287,milk
2288,eggs
2289,"bread,butter,oil,sugar"
2290,oil
2291,"eggs,tea"
2292,"bread,butter,jam"
2293,"coffee,sugar,tea"
2294,"bread,sugar,tea"
2295,"butter,jam"
2296,"butter,sugar"
2297,"oil,sugar"
2298,"butter,jam,oil,tea"
2299,"coffee,milk,sugar"
2300,"butter,jam"
2301,"jam,oil,tea"
2302,sugar
2303,"bread,butter,oil,sugar"
2304,"bread,butter,jam,oil,tea"
2305,"coffee,milk,sugar"
2306,"oil,rice,sugar"
2307,"butter,jam"
2308,milk
2309,"eggs,jam,sugar"
2310,"eggs,sugar"
2311,"coffee,eggs,sugar"
2312,rice
2313,"bread,butter,tea"
2314,"butter,jam,milk,sugar"
2315,"oil,rice"
2316,eggs
2317,"butter,rice"
2318,rice
2319,"bread,butter,jam,oil"
2320,"bread,butter,jam"
2321,butter
2322,"butter,jam,oil"
2323,"sugar,tea"
2324,"oil,rice"
2325,eggs
2326,"bread,butter"
2327,"bread,butter,eggs,jam,rice"
2328,"bread,butter,eggs,jam"
2329,"bread,butter,jam,milk"
2330,jam
2331,tea
2332,"eggs,milk"
2333,tea
2334,"coffee,eggs,oil,sugar"
2335,"butter,eggs,jam,milk"
2336,"eggs,milk,tea"
2337,"coffee,oil,rice,sugar"
2338,"bread,butter"
2339,"eggs,oil,sugar"
2340,"eggs,sugar,tea"
2341,"oil,sugar"
2342,"eggs,milk"
2343,"bread,butter"
2344,tea
2345,"butter,jam,milk"
2346,"bread,butter,jam"
2347,"bread,butter,jam,milk"
2348,"butter,coffee,jam,rice,sugar"
2349,"bread,butter,rice"
2350,oil
2351,"bread,butter"
2352,"coffee,eggs,sugar"
2353,butter
2354,sugar
2355,"butter,jam,rice,sugar"
2356,"oil,rice,tea"
2357,rice
2358,"butter,eggs,jam"
2359,"oil,sugar"
2360,"coffee,sugar"
2361,"milk,rice,tea"
2362,"butter,jam,sugar"
2363,"jam,sugar,tea"
2364,"jam,milk"
2365,"bread,butter"
2366,"butter,coffee,jam,rice,sugar"
2367,"oil,sugar"
2368,"jam,tea"
2369,"bread,butter,eggs,jam"
2370,"coffee,sugar,tea"
2371,"rice,tea"
2372,"butter,jam,sugar"
2373,"eggs,sugar"
2374,"coffee,rice,sugar"
2375,oil
2376,"bread,coffee"
2377,"eggs,milk"
2378,"butter,eggs,jam,rice"
2379,oil
2380,"oil,sugar"
2381,"jam,milk,oil"
2382,"jam,milk,sugar"
2383,"jam,rice,sugar"
2384,"butter,jam,oil,tea"
2385,"bread,butter,jam"
2386,"coffee,eggs,jam,sugar"
2387,"jam,oil,sugar"
2388,"coffee,sugar"
2389,tea
2390,"bread,butter"
2391,coffee
2392,sugar
2393,"coffee,milk,sugar"
2394,"eggs,sugar,tea"
2395,eggs
2396,"rice,sugar"
2397,"butter,jam,oil,sugar"
2398,"jam,rice,tea"
2399,"bread,butter,jam"
2400,"coffee,sugar"
2401,"eggs,milk,oil"
2402,"coffee,milk,sugar"
2403,"bread,butter,tea"
2404,"eggs,tea"
2405,"butter,jam,rice"
2406,"butter,jam,rice,sugar"
2407,"oil,sugar,tea"
2408,"jam,sugar"
2409,"bread,butter,eggs,jam,milk"
2410,"jam,oil,tea"
2411,"butter,jam"
2412,"bread,butter,jam"
2413,"bread,jam,milk"
2414,"jam,milk,tea"
2415,"coffee,sugar"
2416,"jam,oil,tea"
2417,"eggs,oil,sugar"
2418,"jam,rice,sugar"
2419,"eggs,oil"
2420,"jam,tea"
2421,"oil,rice,tea"
2422,"butter,jam"
2423,"bread,butter,eggs"
2424,"coffee,jam"
2425,"bread,butter,jam,milk"
2426,sugar
2427,"eggs,sugar"
2428,"bread,butter,jam"
2429,"bread,butter"
2430,"bread,butter,coffee,jam,sugar,tea"
2431,"oil,rice"
2432,milk
2433,"jam,sugar"
2434,"sugar,tea"
2435,"milk,oil,rice"
2436,"bread,oil,sugar"
2437,"oil,rice"
2438,"jam,tea"
2439,"coffee,jam,oil,sugar"
2440,"bread,eggs"
2441,"bread,butter,milk,sugar"
2442,"butter,jam,milk,sugar"
2443,"milk,sugar,tea"
2444,"butter,eggs,jam,rice"
2445,"bread,butter,jam"
2446,"bread,butter"
2447,"bread,butter"
2448,"bread,jam"
2449,rice
2450,"jam,rice"
2451,"coffee,milk"
2452,milk
2453,"rice,tea"
2454,"bread,butter,jam"
2455,"bread,butter,milk,tea"
2456,"bread,butter,jam,oil,rice"
2457,"sugar,tea"
2458,"butter,jam,rice,tea"
2459,"bread,butter"
2460,"sugar,tea"
2461,"bread,butter,jam,rice"
2462,"butter,jam,oil"
2463,"butter,eggs,milk"
2464,milk
2465,rice
2466,eggs
2467,"bread,butter,sugar"
2468,sugar
2469,"bread,butter,jam,milk,sugar"
2470,milk
2471,"oil,sugar"
2472,"bread,butter,coffee,sugar"
2473,"bread,butter"
2474,"rice,sugar,tea"
2475,"jam,milk,tea"
2476,"eggs,oil,sugar"
2477,eggs
2478,"milk,tea"
2479,"coffee,rice"
2480,"oil,sugar,tea"
2481,"coffee,eggs,jam,sugar"
2482,"jam,milk,oil"
2483,"coffee,jam,rice,sugar"
2484,"bread,butter,jam,rice"
2485,"bread,butter,jam,rice,tea"
2486,butter
2487,sugar
2488,"bread,butter,coffee,jam,rice"
2489,"jam,milk,sugar"
2490,jam
2491,"milk,sugar,tea"
2492,"bread,butter,coffee,jam,rice,sugar"
2493,"milk,sugar,tea"
2494,"bread,butter,coffee,eggs,jam"
2495,"bread,butter,coffee,jam,sugar"
2496,"milk,oil"
2497,"butter,jam,rice"
2498,tea
2499,"bread,rice,sugar"
2500,"coffee,tea"
2501,eggs
2502,"bread,butter,jam,milk"
2503,"bread,oil,rice"
2504,"butter,jam"
2505,"eggs,jam,rice"
2506,"eggs,sugar"
2507,eggs
2508,"bread,butter,eggs"
2509,"coffee,sugar,tea"
2510,"bread,butter,jam,rice"
2511,"bread,butter,jam,tea"
2512,"bread,butter,jam"
2513,"coffee,rice,sugar"
2514,eggs
2515,rice
2516,eggs
2517,"butter,oil,rice"
2518,milk
2519,"butter,jam"
2520,"eggs,oil"
2521,"butter,jam,rice"
2522,"butter,eggs,jam,milk"
2523,"butter,eggs,jam,milk"
2524,"butter,eggs,jam,tea"
2525,"butter,coffee,jam,sugar"
2526,"coffee,sugar"
2527,"eggs,rice"
2528,"coffee,sugar"
2529,"bread,butter"
2530,"butter,jam,milk"
2531,"coffee,eggs,jam"
2532,"milk,oil,tea"
2533,"butter,eggs,jam,rice"
2534,"rice,sugar"
2535,jam
2536,"eggs,sugar,tea"
2537,jam
2538,"jam,rice,tea"
2539,"bread,coffee,oil"
2540,"bread,butter,coffee,jam,milk,sugar"
2541,eggs
2542,oil
2543,bread
2544,"butter,jam,tea"
2545,"bread,butter,jam,oil"
2546,eggs
2547,tea
2548,"bread,butter,jam,milk,rice"
2549,eggs
2550,rice
2551,tea
2552,"milk,tea"
2553,"butter,coffee,jam,rice"
2554,"eggs,oil,rice"
2555,"jam,milk,tea"
2556,"bread,butter,jam,milk,rice"
2557,milk
2558,rice
2559,"coffee,oil,sugar,tea"
2560,"bread,butter,eggs,sugar"
2561,eggs
2562,"butter,jam"
2563,"coffee,sugar"
2564,"rice,tea"
2565,"butter,coffee,jam,oil,sugar"
2566,rice
2567,"coffee,rice"
2568,"eggs,sugar"
2569,"coffee,oil"
2570,"bread,butter,jam,rice,tea"
2571,"bread,butter,jam,milk"
2572,"eggs,milk"
2573,"milk,tea"
2574,"bread,butter,jam"
2575,eggs
2576,rice
2577,butter
2578,"eggs,jam"
2579,"jam,sugar"
2580,"coffee,jam,rice"
2581,rice
2582,oil
2583,"bread,sugar"
2584,"butter,tea"
2585,eggs
2586,"eggs,sugar"
2587,eggs
2588,"bread,butter,jam,oil,tea"
2589,"bread,butter,jam,sugar"
2590,"coffee,eggs,jam,sugar"
2591,"coffee,jam,milk,sugar"
2592,"bread,butter,sugar"
2593,tea
2594,"bread,butter"
2595,sugar
2596,"jam,milk,sugar"
2597,"milk,oil"
2598,tea
2599,bread
2600,"butter,eggs,jam,milk"
2601,"eggs,oil"
2602,"eggs,rice"
2603,"butter,jam,tea"
2604,"coffee,milk,oil"
2605,"jam,oil"
2606,jam
2607,"eggs,jam,oil"
2608,"eggs,sugar"
2609,eggs
2610,"coffee,jam,oil"
2611,"eggs,rice,tea"
2612,"bread,eggs"
2613,oil
2614,"coffee,milk,sugar,tea"
2615,"jam,tea"
2616,"coffee,rice,sugar,tea"
2617,"bread,butter,jam"
2618,"bread,butter,eggs,jam,sugar"
2619,"bread,butter,jam,oil,rice"
2620,"bread,butter,jam"
2621,"butter,eggs,sugar"
2622,"butter,jam,oil"
2623,"jam,sugar"
2624,"butter,coffee,jam,sugar"
2625,"coffee,eggs,jam"
2626,"coffee,milk,rice"
2627,"milk,oil"
2628,"bread,eggs"
2629,"jam,oil,tea"
2630,"bread,butter,jam,tea"
2631,milk
2632,"jam,oil"
2633,eggs
2634,"butter,coffee,jam,sugar"
2635,"coffee,jam,oil,sugar"
2636,"eggs,milk"
2637,oil
2638,"bread,butter,jam,rice"
2639,"butter,jam,rice"
2640,"butter,coffee,jam,rice,sugar"
2641,"coffee,oil,sugar"
2642,butter
2643,"butter,jam"
2644,sugar
2645,tea
2646,"milk,tea"
2647,"bread,butter,jam"
2648,"eggs,jam,tea"
2649,tea
2650,"coffee,sugar"
2651,"bread,butter"
2652,tea
2653,"rice,sugar"
2654,oil
2655,"jam,tea"
2656,tea
2657,"butter,coffee,sugar,tea"
2658,"butter,jam,rice"
2659,"bread,butter,jam,milk"
2660,"butter,jam,milk"
2661,"butter,jam,milk,oil"
2662,"oil,rice"
2663,"butter,jam,rice"
2664,"sugar,tea"
2665,"jam,rice,tea"
2666,"bread,butter,jam,rice,tea"
2667,"butter,jam"
2668,oil
2669,"coffee,sugar"
2670,"butter,jam,milk"
2671,"butter,jam,sugar,tea"
2672,sugar
2673,"butter,eggs,jam,sugar"
2674,eggs
2675,"rice,sugar"
2676,"coffee,jam,oil,sugar"
2677,"coffee,eggs,sugar,tea"
2678,"bread,butter,jam,milk"
2679,"bread,butter,eggs,oil"
2680,"bread,butter,coffee,sugar"
2681,"eggs,jam"
2682,"bread,butter,jam,milk"
2683,sugar
2684,"coffee,eggs,rice,sugar"
2685,oil
2686,"milk,rice,sugar"
2687,"bread,butter,sugar,tea"
2688,oil
2689,eggs
2690,"coffee,rice"
2691,oil
2692,"jam,milk,oil"
2693,coffee
2694,"bread,butter,milk"
2695,"bread,butter,eggs"
2696,"bread,butter,jam"
2697,"coffee,sugar"
2698,"bread,butter,jam"
2699,"bread,butter,jam,sugar"
2700,"sugar,tea"
2701,"butter,jam"
2702,"coffee,oil,sugar"
2703,"eggs,jam,rice"
2704,"eggs,milk,sugar"
2705,"bread,butter,jam"
2706,coffee
2707,"oil,tea"
2708,"butter,jam,rice"
2709,"bread,coffee,tea"
2710,"coffee,jam,oil,sugar"
2711,"eggs,rice"
2712,"eggs,tea"
2713,tea
2714,tea
2715,"bread,butter,jam,milk"
2716,"bread,butter,jam"
2717,"bread,butter,jam"
2718,"butter,coffee,jam,sugar"
2719,"coffee,tea"
2720,"milk,oil,sugar"
2721,"jam,rice"
2722,bread
2723,"coffee,oil,rice,sugar"
2724,milk
2725,"bread,butter"
2726,"bread,coffee,sugar"
2727,milk
2728,"eggs,jam"
2729,eggs
2730,jam
2731,"butter,eggs,tea"
2732,"butter,coffee,jam,sugar"
2733,"milk,rice"
2734,"eggs,sugar"
2735,"milk,tea"
2736,"coffee,tea"
2737,"coffee,milk,tea"
2738,"bread,butter,jam,oil"
2739,"eggs,milk,sugar"
2740,"bread,butter,jam,milk"
2741,"bread,butter,jam,tea"
2742,"butter,eggs,jam,oil"
2743,"coffee,rice"
2744,"milk,oil"
2745,"milk,tea"
2746,"butter,jam,tea"
2747,"jam,milk"
2748,"bread,butter"
2749,jam
2750,"eggs,oil"
2751,eggs
2752,"butter,jam,rice"
2753,coffee
2754,"coffee,sugar,tea"
2755,oil
2756,"milk,oil,rice"
2757,"butter,eggs,jam"
2758,"coffee,jam"
2759,"bread,butter,eggs,jam,tea"
2760,"eggs,sugar"
2761,rice
2762,milk
2763,jam
2764,milk
2765,"bread,butter,jam"
2766,sugar
2767,"coffee,milk,sugar"
2768,"eggs,oil"
2769,"butter,jam,milk,tea"
2770,"milk,oil"
2771,"eggs,oil,rice"
2772,"milk,oil,sugar"
2773,rice
2774,"butter,jam"
2775,"butter,jam"
2776,"milk,rice,tea"
2777,tea
2778,"coffee,eggs,sugar"
2779,"milk,sugar"
2780,"jam,milk"
2781,"coffee,rice,sugar"
2782,"bread,butter,jam,sugar"
2783,"bread,butter,eggs,jam,milk"
2784,"jam,sugar"
2785,"bread,butter,coffee,jam,sugar"
2786,"bread,butter,coffee,jam,sugar"
2787,tea
2788,eggs
2789,"oil,rice"
2790,"jam,milk"
2791,"coffee,sugar,tea"
2792,"bread,butter,coffee,jam"
2793,"eggs,rice"
2794,"eggs,tea"
2795,"jam,sugar,tea"
2796,"butter,jam,tea"
2797,"eggs,oil,rice"
2798,"milk,tea"
2799,"butter,rice,tea"
2800,"jam,oil,sugar"
2801,oil
2802,"jam,oil,rice"
2803,tea
2804,"bread,butter,coffee,sugar,tea"
2805,"milk,rice"
2806,tea
2807,"butter,jam"
2808,"eggs,oil"
2809,"coffee,eggs,sugar"
2810,rice
2811,"coffee,milk,sugar,tea"
2812,"coffee,eggs,sugar"
2813,"bread,butter,jam,oil"
2814,"butter,jam,sugar"
2815,tea
2816,"milk,rice,sugar"
2817,"coffee,sugar,tea"
2818,sugar
2819,"butter,jam,rice"
2820,"bread,butter,coffee,jam,sugar"
2821,"coffee,jam,oil,sugar"
2822,"milk,oil,tea"
2823,"bread,butter,jam,sugar,tea"
2824,milk
2825,"bread,butter,jam,rice"
2826,"bread,butter,jam,sugar,tea"
2827,tea
2828,"eggs,oil,rice"
2829,"jam,rice"
2830,"eggs,sugar"
2831,"butter,eggs,jam"
2832,"rice,sugar"
2833,"rice,sugar,tea"
2834,sugar
2835,"eggs,rice"
2836,"coffee,oil"
2837,"milk,oil,sugar"
2838,"eggs,oil"
2839,rice
2840,"bread,butter,jam,milk,rice"
2841,sugar
2842,"milk,sugar"
2843,milk
2844,jam
2845,"bread,butter,eggs,jam,rice"
2846,"bread,milk,sugar"
2847,"bread,rice"
2848,"bread,butter,coffee,jam,sugar"
2849,"bread,butter,jam,tea"
2850,"coffee,rice,sugar,tea"
2851,"oil,tea"
2852,"milk,rice,tea"
2853,sugar
2854,"butter,jam"
2855,"eggs,rice,sugar"
2856,"jam,oil"
2857,"butter,eggs,jam"
2858,"bread,butter,coffee,jam"
2859,"jam,tea"
2860,jam
2861,"coffee,rice,sugar"
2862,"coffee,oil,sugar"
2863,"butter,coffee,jam,sugar"
2864,"bread,butter,coffee,jam,sugar"
2865,"butter,oil,tea"
2866,"jam,oil,tea"
2867,"jam,sugar"
2868,"butter,jam"
2869,"eggs,jam"
2870,jam
2871,"butter,eggs,jam"
2872,oil
2873,"coffee,milk,rice,sugar"
2874,"bread,butter"
2875,"milk,oil"
2876,butter
2877,"butter,jam,milk,rice"
2878,"bread,butter,eggs,rice"
2879,"butter,jam,milk,tea"
2880,"jam,oil"
2881,"bread,butter,oil,tea"
2882,rice
2883,"bread,butter,oil,tea"
2884,rice
2885,tea
2886,jam
2887,"oil,rice"
2888,"bread,butter,oil,tea"
2889,"butter,jam,milk"
2890,coffee
2891,"eggs,oil,rice"
2892,rice
2893,"bread,butter,eggs"
2894,"bread,butter,jam"
2895,"jam,rice"
2896,"rice,sugar"
2897,"bread,butter,jam,oil,sugar"
2898,"butter,jam,oil"
2899,"bread,butter,jam,rice"
2900,tea
2901,"butter,eggs,jam"
2902,"eggs,oil"
2903,rice
2904,jam
2905,"eggs,jam,sugar"
2906,oil
2907,rice
2908,"bread,coffee,sugar"
2909,"eggs,milk"
2910,"butter,jam,oil,tea"
2911,"bread,butter,rice"
2912,"eggs,jam"
2913,"bread,butter,eggs,jam"
2914,"coffee,eggs,rice,sugar"
2915,rice
2916,"butter,jam,rice"
2917,"coffee,milk,sugar"
2918,"oil,rice"
2919,"coffee,sugar"
2920,rice
2921,butter
2922,"bread,butter,eggs,jam"
2923,"bread,butter,jam,oil"
2924,"butter,jam,sugar,tea"
2925,"rice,sugar,tea"
2926,"coffee,eggs,rice"
2927,"bread,milk"
2928,"coffee,oil"
2929,"bread,butter,coffee,jam,sugar"
2930,jam
2931,"coffee,eggs"
2932,"bread,butter,eggs,tea"
2933,"rice,sugar"
2934,"jam,tea"
2935,"rice,tea"
2936,"butter,jam,milk,tea"
2937,"bread,butter,jam,oil"
2938,sugar
2939,tea
2940,"milk,rice,tea"
2941,"coffee,jam,oil,sugar"
2942,milk
2943,"coffee,jam,rice,sugar"
2944,"bread,butter,jam,oil,sugar"
2945,"sugar,tea"
2946,bread
2947,rice
2948,"bread,butter,jam"
2949,"oil,tea"
2950,"butter,jam,milk"
2951,"butter,jam,oil"
2952,rice
2953,"butter,jam"
2954,"butter,coffee,jam,sugar"
2955,rice
2956,"butter,jam"
2957,sugar
2958,"butter,jam"
2959,"milk,sugar"
2960,"eggs,sugar,tea"
2961,"eggs,sugar"
2962,"eggs,sugar"
2963,oil
2964,rice
2965,"bread,butter,jam"
2966,tea
2967,"coffee,milk,rice,sugar"
2968,tea
2969,"eggs,rice,tea"
2970,"coffee,milk,sugar"
2971,"coffee,sugar"
2972,oil
2973,"coffee,sugar"
2974,"milk,oil"
2975,"eggs,jam,oil"
2976,"coffee,sugar,tea"
2977,milk
2978,"oil,sugar,tea"
2979,"bread,butter,jam,rice"
2980,jam
2981,"bread,butter,rice"
2982,milk
2983,"coffee,eggs,sugar"
2984,milk
2985,"butter,jam,milk"
2986,"coffee,oil,sugar,tea"
2987,"oil,rice"
2988,"sugar,tea"
2989,"bread,butter,jam"
2990,"oil,sugar"
2991,milk
2992,rice
2993,milk
2994,jam
2995,"oil,rice,sugar"
2996,"coffee,jam,oil,sugar"
2997,butter
2998,oil
2999,"bread,butter,jam"
3000,"butter,eggs,tea"
3001,"oil,rice,sugar"
3002,jam
3003,tea
3004,tea
3005,tea
3006,"milk,tea"
3007,"butter,coffee,jam,tea"
3008,"jam,oil,rice"
3009,"bread,butter,jam,sugar"
3010,milk
3011,"oil,sugar,tea"
3012,"butter,tea"
3013,"coffee,jam,sugar"
3014,"bread,butter,jam,milk"
3015,"eggs,milk,sugar"
3016,"rice,tea"
3017,"bread,butter,oil,rice"
3018,coffee
3019,"coffee,eggs"
3020,"butter,milk"
3021,"bread,butter,jam,milk"
3022,"jam,tea"
3023,"eggs,milk,tea"
3024,"bread,butter,jam,tea"
3025,"rice,tea"
3026,"jam,oil,sugar"
3027,"bread,butter,eggs,jam"
3028,"jam,milk"
3029,"coffee,oil,rice"
3030,"coffee,eggs,milk,sugar"
3031,"bread,butter,jam,oil"
3032,jam
3033,tea
3034,eggs
3035,"coffee,sugar,tea"
3036,"milk,oil,rice"
3037,tea
3038,"bread,butter,eggs"
3039,milk
3040,"milk,rice,tea"
3041,"bread,butter,jam"
3042,"butter,jam,milk"
3043,"coffee,sugar"
3044,rice
3045,"milk,oil,rice"
3046,"milk,oil"
3047,"jam,milk,oil"
3048,"butter,jam,milk"
3049,"eggs,jam,tea"
3050,"butter,jam,sugar"
3051,"coffee,eggs,sugar"
3052,"eggs,jam,rice"
3053,"coffee,milk,sugar"
3054,"milk,sugar,tea"
3055,jam
3056,"bread,butter,jam"
3057,"bread,butter,jam,tea"
3058,jam
3059,"butter,jam,milk"
3060,"bread,butter,jam,rice"
3061,"milk,oil"
3062,"coffee,sugar"
3063,coffee
3064,"butter,eggs,jam"
3065,oil
3066,"bread,butter,rice,sugar"
3067,"bread,butter,jam,oil"
3068,jam
3069,"bread,butter,sugar"
3070,oil
3071,"milk,tea"
3072,oil
3073,"jam,milk"
3074,"jam,sugar"
3075,jam
3076,"eggs,jam"
3077,jam
3078,jam
3079,"jam,rice"
3080,milk
3081,"coffee,sugar,tea"
3082,coffee
3083,"butter,jam,sugar"
3084,"coffee,jam,sugar,tea"
3085,"bread,butter,jam"
3086,milk
3087,"coffee,milk,sugar"
3088,"coffee,sugar"
3089,oil
3090,eggs
3091,"butter,jam,sugar"
3092,"butter,coffee,eggs,jam"
3093,"milk,sugar"
3094,milk
3095,"eggs,rice,sugar"
3096,"coffee,jam"
3097,rice
3098,"milk,oil"
3099,jam
3100,sugar
3101,"rice,sugar"
3102,milk
3103,"butter,oil,sugar"
3104,"jam,rice"
3105,"bread,butter,milk"
3106,"sugar,tea"
3107,coffee
3108,"oil,rice"
3109,"jam,milk"
3110,tea
3111,"eggs,oil,sugar"
3112,"bread,butter,jam,tea"
3113,"bread,butter,coffee,jam,sugar"
3114,"bread,butter,oil,rice"
3115,sugar
3116,bread
3117,"bread,butter"
3118,"butter,eggs,jam,sugar"
3119,"butter,jam,oil"
3120,"eggs,jam,tea"
3121,"butter,eggs,jam"
3122,"bread,butter,eggs"
3123,"eggs,oil"
3124,"sugar,tea"
3125,coffee
3126,"bread,butter,jam,oil,rice"
3127,"jam,tea"
3128,"butter,jam"
3129,oil
3130,"oil,tea"
3131,oil
3132,"bread,butter,jam"
3133,"milk,rice,tea"
3134,"coffee,sugar"
3135,"eggs,milk,rice"
3136,tea
3137,"coffee,oil,sugar,tea"
3138,"butter,coffee,milk,sugar"
3139,"eggs,tea"
3140,tea
3141,"bread,butter,coffee,jam,sugar"
3142,tea
3143,"butter,coffee,eggs,jam"
3144,coffee
3145,"butter,jam,rice"
3146,"butter,eggs,jam,tea"
3147,rice
3148,eggs
3149,"bread,butter,rice"
3150,"bread,butter,jam"
3151,sugar
3152,"coffee,jam,oil,sugar"
3153,"jam,sugar,tea"
3154,"jam,milk"
3155,"eggs,jam,tea"
3156,"milk,rice"
3157,"bread,butter,tea"
3158,"bread,butter,jam,milk,oil"
3159,"butter,jam"
3160,"eggs,jam,rice"
3161,"butter,coffee,jam,milk,sugar"
3162,"bread,butter,coffee,jam,sugar"
3163,"bread,butter,coffee,jam,milk,sugar"
3164,"jam,tea"
3165,"butter,jam,oil"
3166,tea
3167,"bread,eggs,milk"
3168,"butter,jam,milk,oil"
3169,"eggs,rice,tea"
3170,"bread,butter,jam"
3171,"bread,butter,eggs,jam"
3172,jam
3173,"bread,butter,eggs,sugar"
3174,"butter,eggs,jam"
3175,"eggs,oil,rice"
3176,butter
3177,"butter,jam"
3178,milk
3179,"milk,rice"
3180,milk
3181,"eggs,jam"
3182,"milk,oil"
3183,"bread,jam,rice"
3184,"coffee,oil,sugar"
3185,"coffee,rice,sugar"
3186,"bread,oil,rice"
3187,butter
3188,"butter,oil,tea"
3189,"jam,tea"
3190,"coffee,eggs,milk"
3191,"oil,rice"
3192,"bread,butter,coffee,sugar"
3193,butter
3194,"coffee,milk,sugar"
3195,"coffee,milk,sugar,tea"
3196,jam
3197,"rice,tea"
3198,"eggs,sugar,tea"
3199,"bread,butter,jam,milk"
3200,eggs
3201,"bread,butter,eggs,sugar"
3202,"coffee,rice,sugar"
3203,"butter,eggs,sugar"
3204,"butter,jam,oil,sugar"
3205,"bread,butter,jam,milk"
3206,eggs
3207,"coffee,jam,sugar"
3208,"rice,sugar"
3209,"coffee,sugar"
3210,"butter,jam,milk"
3211,sugar
3212,"jam,oil,tea"
3213,"jam,rice"
3214,jam
3215,milk
3216,"bread,butter,coffee,sugar"
3217,"coffee,milk,rice,sugar"
3218,"bread,butter,jam,rice"
3219,jam
3220,"coffee,oil,tea"
3221,"eggs,jam"
3222,"milk,oil"
3223,sugar
3224,oil
3225,"butter,jam,sugar"
3226,jam
3227,"eggs,sugar"
3228,"coffee,jam,sugar"
3229,"eggs,oil,sugar"
3230,"milk,tea"
3231,"butter,jam,milk"
3232,tea
3233,milk
3234,"rice,tea"
3235,"eggs,milk"
3236,"jam,milk,tea"
3237,"coffee,sugar"
3238,"eggs,tea"
3239,"coffee,eggs,oil,sugar"
3240,"eggs,oil,rice"
3241,tea
3242,sugar
3243,"bread,butter,jam,milk,rice"
3244,"eggs,milk"
3245,"coffee,jam,sugar,tea"
3246,"bread,butter,jam"
3247,"bread,butter,coffee,jam,sugar"
3248,"bread,butter,milk,tea"
3249,"coffee,sugar,tea"
3250,jam
3251,"coffee,sugar"
3252,"bread,butter,sugar"
3253,"butter,jam"
3254,"butter,coffee,jam,sugar"
3255,milk
3256,"coffee,milk,tea"
3257,bread
3258,"butter,jam,rice,sugar"
3259,"butter,jam,milk,sugar"
3260,"oil,sugar"
3261,"bread,butter,milk,tea"
3262,sugar
3263,"bread,butter,coffee,jam,sugar,tea"
3264,"bread,butter,jam,oil,tea"
3265,"butter,coffee,jam,tea"
3266,"jam,sugar,tea"
3267,"eggs,rice,tea"
3268,"butter,eggs,jam,rice"
3269,"coffee,sugar"
3270,jam
3271,"bread,butter,jam"
3272,"butter,jam"
3273,"butter,jam"
3274,"oil,rice,tea"
3275,"butter,coffee,jam,rice,sugar"
3276,milk
3277,"bread,butter,milk,rice"
3278,"bread,butter,coffee,jam,sugar"
3279,"eggs,tea"
3280,milk
3281,"eggs,milk,tea"
3282,"eggs,tea"
3283,"bread,butter,jam"
3284,"bread,butter,jam"
3285,rice
3286,"coffee,sugar"
3287,eggs
3288,"bread,oil"
3289,"coffee,sugar"
3290,"coffee,sugar"
3291,"milk,oil,tea"
3292,rice
3293,"bread,butter,jam,milk"
3294,"coffee,eggs,tea"
3295,"milk,oil"
3296,"bread,butter,eggs"
3297,rice
3298,"bread,butter"
3299,"coffee,rice,sugar"
3300,"eggs,oil,tea"
3301,"jam,rice"
3302,"butter,coffee,sugar"
3303,"coffee,jam,rice,sugar"
3304,"eggs,tea"
3305,"bread,butter,jam,milk"
3306,rice
3307,"milk,sugar"
3308,eggs
3309,"eggs,rice"
3310,"coffee,sugar"
3311,"eggs,jam"
3312,jam
3313,"butter,coffee,jam,sugar"
3314,jam
3315,"milk,rice,tea"
3316,"bread,butter,jam,oil"
3317,"sugar,tea"
3318,"bread,butter"
3319,"rice,tea"
3320,"oil,tea"
3321,"eggs,rice,tea"
3322,tea
3323,"coffee,sugar"
3324,"butter,jam,tea"
3325,"bread,butter,jam,milk"
3326,"bread,butter,jam"
3327,"milk,rice"
3328,"eggs,jam,sugar"
3329,sugar
3330,"bread,coffee,oil"
3331,tea
3332,"butter,eggs,jam,milk"
3333,"eggs,rice"
3334,"coffee,sugar,tea"
3335,"milk,tea"
3336,"bread,butter,jam,tea"
3337,"butter,jam"
3338,"bread,butter,oil"
3339,"bread,butter,jam"
3340,"butter,eggs,tea"
3341,"butter,jam"
3342,"bread,butter,tea"
3343,"jam,milk"
3344,"butter,jam,tea"
3345,"milk,rice,tea"
3346,sugar
3347,milk
3348,eggs
3349,milk
3350,"eggs,jam"
3351,tea
3352,"milk,rice"
3353,"bread,butter,jam,rice"
3354,"butter,eggs,rice"
3355,"bread,butter,jam,sugar"
3356,"coffee,jam,sugar,tea"
3357,"bread,butter,jam,oil"
3358,"coffee,jam,sugar"
3359,"butter,milk,tea"
3360,eggs
3361,eggs
3362,"coffee,sugar"
3363,eggs
3364,tea
3365,"rice,tea"
3366,rice
3367,milk
3368,"butter,milk"
3369,"bread,butter,jam,oil,rice"
3370,jam
3371,"coffee,jam,sugar"
3372,"coffee,sugar"
3373,"milk,sugar"
3374,milk
3375,jam
3376,milk
3377,"bread,butter,rice,tea"
3378,"milk,sugar"
3379,"coffee,oil"
3380,"bread,butter,eggs,jam,oil"
3381,eggs
3382,"eggs,milk,sugar"
3383,"jam,sugar"
